monat,jahr,meldestelle_code,tarifverbund_id,angebot_gruppe,umsatz_eur
5,2024,MS-LEJ-004,2,130,29167.55
7,2024,MS-FRA-005,5,130,9164.12
12,2024,MS-ESS-002,13,100,6311.17
4,2025,MS-DUI-001,8,110,4540.29
3,2024,MS-BER-007,2,200,5005.73
9,2025,MS-HAM-007,1,210,34757.0
7,2025,MS-DUI-003,8,200,3491.4
7,2024,MS-HAM-001,5,200,4005.81
2,2025,MS-BRE-001,4,200,11660.36
3,2025,MS-DTM-001,16,110,24790.69
12,2025,MS-DTM-005,18,210,3307.3
9,2024,MS-HAM-005,11,120,18337.13
11,2024,MS-BER-004,7,100,2248.49
8,2024,MS-DRS-001,8,100,13846.68
10,2024,MS-HAJ-002,11,120,28917.22
4,2025,MS-DTM-001,1,100,34336.71
4,2024,MS-DUS-003,1,200,9664.33
5,2025,MS-NUE-001,19,210,26674.48
4,2025,MS-HAM-004,19,130,18302.38
9,2025,MS-DTM-004,7,110,19963.95
9,2025,MS-FRA-002,8,130,3089.52
6,2025,MS-DRS-005,13,110,22836.54
4,2025,MS-CGN-001,3,100,11328.47
4,2024,MS-BER-005,5,130,11002.45
7,2025,MS-DTM-001,20,200,19617.34
10,2025,MS-DTM-003,14,110,18201.33
2,2025,MS-STR-005,8,120,5645.99
12,2025,MS-LEJ-007,3,200,5835.7
1,2024,MS-FRA-001,20,210,20625.15
8,2025,MS-MUC-004,5,200,7127.53
4,2025,MS-FRA-004,14,210,986.35
4,2025,MS-LEJ-004,20,210,18161.88
8,2025,MS-BER-006,10,110,636.37
11,2024,MS-FRA-005,18,120,32556.06
2,2025,MS-DTM-002,17,100,19501.19
5,2024,MS-DRS-002,19,110,23741.21
2,2024,MS-BRE-001,1,210,27437.54
12,2024,MS-BER-007,2,210,7840.25
4,2025,MS-BER-003,18,130,2803.67
2,2025,MS-FRA-002,12,210,8661.44
10,2024,MS-HAJ-002,9,130,25648.42
10,2025,MS-BRE-002,5,110,17571.84
6,2025,MS-HAJ-006,5,110,1824.93
5,2024,MS-STR-002,13,120,19483.37
11,2024,MS-CGN-001,10,110,21513.03
1,2024,MS-LEJ-001,5,210,15713.15
5,2024,MS-DRS-001,20,100,17782.62
3,2024,MS-MUC-003,10,210,31892.61
10,2025,MS-STR-001,16,100,16320.45
5,2025,MS-DUS-001,5,210,32882.73
9,2024,MS-DUS-002,9,120,9775.1
8,2024,MS-HAM-004,2,210,26482.28
10,2025,MS-ESS-001,15,100,23262.94
9,2024,MS-CGN-001,3,130,30259.84
4,2025,MS-STR-005,12,200,29778.61
7,2024,MS-LEJ-007,11,130,21852.17
8,2024,MS-BER-007,18,100,1564.44
4,2025,MS-NUE-005,11,200,30162.87
3,2024,MS-STR-001,14,130,28460.07
4,2024,MS-HAJ-001,9,100,9177.78
10,2025,MS-DTM-002,11,130,12252.93
2,2025,MS-ESS-003,18,210,16403.01
1,2025,MS-BER-005,13,200,7520.2
8,2024,MS-STR-004,4,110,14478.1
2,2024,MS-HAJ-004,6,110,8747.12
2,2025,MS-CGN-003,18,210,8017.56
4,2025,MS-HAM-004,18,120,12271.9
6,2025,MS-HAM-003,11,120,15896.6
5,2024,MS-NUE-004,9,110,12870.49
8,2024,MS-MUC-005,8,100,22938.26
1,2025,MS-STR-004,2,210,4238.93
9,2024,MS-BER-007,20,120,17145.16
11,2024,MS-STR-004,5,100,12565.37
8,2025,MS-HAJ-006,11,110,13751.0
4,2025,MS-HAM-001,5,110,11974.37
4,2024,MS-HAJ-002,5,110,3328.27
1,2025,MS-FRA-002,20,200,9356.73
1,2025,MS-NUE-006,4,210,5165.96
2,2024,MS-STR-003,7,130,8549.12
1,2024,MS-HAM-007,14,100,4138.66
5,2024,MS-FRA-007,2,120,9276.18
7,2025,MS-MUC-004,7,210,24540.15
3,2024,MS-LEJ-003,1,200,2714.67
2,2024,MS-HAM-001,17,100,20831.51
1,2025,MS-MUC-003,12,120,34895.7
10,2024,MS-DRS-004,10,130,22226.23
6,2025,MS-STR-001,15,120,31317.5
4,2024,MS-BER-002,4,210,22804.22
11,2024,MS-FRA-006,11,210,20682.15
3,2024,MS-DRS-003,3,120,21443.36
12,2025,MS-LEJ-004,20,130,27930.48
5,2025,MS-BER-001,8,130,6917.81
9,2024,MS-DUI-004,14,210,27140.5
1,2024,MS-FRA-002,15,100,34973.45
4,2025,MS-HAM-007,2,100,18042.63
5,2024,MS-ESS-003,1,110,25177.98
3,2024,MS-DUI-001,17,130,25044.11
9,2024,MS-DUS-001,10,120,3242.81
2,2024,MS-NUE-002,17,120,34515.26
7,2024,MS-DUI-003,16,100,23997.72
5,2024,MS-STR-005,10,110,8209.84
9,2024,MS-DTM-005,10,120,19380.5
3,2025,MS-DRS-003,3,120,19332.12
11,2024,MS-DUI-004,14,100,26689.56
9,2024,MS-ESS-002,1,110,4324.08
1,2025,MS-FRA-007,2,120,33398.34
6,2025,MS-NUE-005,10,100,14263.16
2,2025,MS-MUC-004,11,200,4123.53
5,2025,MS-ESS-001,9,110,6638.13
5,2024,MS-BER-003,10,100,4753.05
5,2024,MS-DUI-004,20,130,14063.49
5,2024,MS-ESS-002,13,200,26316.76
11,2024,MS-BER-004,11,120,33733.87
8,2025,MS-HAJ-003,19,120,22150.05
9,2024,MS-FRA-003,20,110,17836.42
9,2024,MS-DRS-004,1,110,17608.78
11,2024,MS-DRS-002,16,210,6167.15
9,2024,MS-HAJ-003,4,100,20222.9
8,2024,MS-LEJ-005,5,210,13780.62
12,2024,MS-DRS-004,17,200,6832.69
1,2024,MS-HAM-006,1,200,3668.64
1,2025,MS-DUI-001,7,210,25462.51
2,2025,MS-STR-002,9,200,18987.66
4,2025,MS-DUS-001,20,110,22218.55
5,2025,MS-LEJ-007,9,210,7638.23
5,2025,MS-DUI-005,20,210,16844.59
5,2024,MS-NUE-002,3,100,21279.17
6,2024,MS-BRE-001,12,120,13541.39
5,2025,MS-HAM-004,20,200,26170.78
11,2025,MS-DUS-004,12,120,22669.78
7,2024,MS-HAJ-001,4,100,31273.58
1,2025,MS-MUC-002,16,130,2536.27
12,2024,MS-FRA-002,8,120,24164.17
7,2025,MS-DTM-005,18,200,2795.15
11,2024,MS-NUE-002,16,100,20887.02
8,2024,MS-LEJ-004,20,130,14295.78
2,2025,MS-CGN-001,8,100,33732.73
7,2025,MS-HAM-007,3,200,34673.52
4,2024,MS-DUS-002,18,120,14263.01
1,2025,MS-BER-006,9,210,9532.56
5,2025,MS-HAM-006,19,200,30134.55
9,2024,MS-HAM-003,12,130,30125.45
10,2024,MS-CGN-003,4,100,20757.88
4,2024,MS-FRA-007,2,200,4285.76
7,2024,MS-HAJ-001,15,120,13504.4
4,2024,MS-DUI-004,1,130,22596.18
7,2025,MS-MUC-002,3,110,18266.77
11,2024,MS-DTM-002,2,130,5522.86
5,2025,MS-DUI-002,3,130,10115.37
6,2025,MS-DUS-003,14,200,3259.64
10,2025,MS-DTM-004,15,130,21894.89
6,2024,MS-HAJ-004,13,130,23963.65
12,2024,MS-BER-005,9,210,20528.91
12,2025,MS-HAM-006,18,210,32066.07
4,2024,MS-CGN-001,1,120,7903.78
7,2024,MS-DTM-002,19,100,17793.6
10,2025,MS-STR-005,3,120,18022.28
9,2024,MS-FRA-006,1,110,25510.81
9,2025,MS-NUE-001,15,130,10674.97
2,2025,MS-HAM-004,8,110,34107.49
4,2024,MS-FRA-007,14,100,14578.31
1,2024,MS-DRS-004,3,100,25966.05
8,2025,MS-ESS-001,17,100,30297.57
9,2024,MS-HAJ-006,7,120,6567.49
4,2024,MS-NUE-001,1,130,20521.94
2,2025,MS-FRA-004,3,200,24259.33
8,2024,MS-LEJ-005,20,110,4184.43
1,2024,MS-FRA-007,4,210,1004.45
7,2024,MS-DRS-004,20,200,7432.48
1,2025,MS-MUC-001,15,130,34205.46
2,2024,MS-DUI-001,16,130,2988.43
11,2025,MS-NUE-006,2,210,13554.33
8,2024,MS-DTM-001,6,200,1891.08
3,2025,MS-DUI-001,18,100,9262.0
2,2025,MS-BER-006,11,200,13555.39
6,2024,MS-DUS-001,10,200,1517.67
9,2025,MS-BER-006,3,120,17831.36
9,2025,MS-BER-003,4,120,2326.75
10,2024,MS-DUI-002,3,110,23675.11
1,2025,MS-FRA-007,15,120,10752.44
6,2024,MS-NUE-003,2,210,19808.38
6,2024,MS-LEJ-001,11,120,22438.37
10,2025,MS-BER-007,7,120,17414.72
8,2025,MS-DRS-002,13,120,34284.64
8,2024,MS-DRS-005,5,110,17521.72
6,2025,MS-HAM-004,15,130,14001.46
5,2024,MS-DUI-004,8,100,33966.81
4,2025,MS-MUC-001,3,120,4100.22
4,2024,MS-MUC-001,16,210,7873.94
7,2024,MS-DUS-004,5,210,30648.08
6,2025,MS-HAM-004,11,110,23075.19
7,2024,MS-FRA-003,7,210,16937.01
2,2024,MS-NUE-003,1,200,7303.02
12,2024,MS-CGN-001,18,100,30784.02
9,2024,MS-DTM-001,1,110,19852.58
5,2025,MS-CGN-002,12,210,2751.15
11,2025,MS-DUI-004,1,210,18608.37
6,2025,MS-HAJ-001,15,130,22526.4
5,2025,MS-LEJ-003,6,210,734.43
11,2024,MS-DUI-002,2,100,626.4
10,2024,MS-DUI-002,12,200,26964.93
10,2024,MS-HAM-005,4,120,30461.69
3,2024,MS-MUC-005,16,130,22842.24
4,2024,MS-DTM-002,18,120,16095.6
1,2024,MS-STR-005,15,110,23637.01
6,2025,MS-DRS-005,3,110,22299.49
8,2025,MS-CGN-003,17,100,15861.37
1,2024,MS-BER-007,20,100,2708.31
7,2025,MS-LEJ-002,18,100,17284.77
9,2025,MS-STR-005,6,210,12963.48
10,2024,MS-LEJ-004,3,100,14400.57
8,2025,MS-HAJ-004,2,120,747.7
3,2025,MS-DUS-003,11,200,20734.58
12,2025,MS-HAM-006,20,130,22208.63
4,2025,MS-DRS-004,11,130,7432.61
3,2025,MS-LEJ-002,13,100,1869.2
9,2025,MS-FRA-007,8,100,13150.47
10,2024,MS-NUE-003,3,210,24663.68
8,2024,MS-MUC-002,16,120,21990.76
11,2024,MS-HAJ-001,3,210,3090.15
8,2025,MS-DUI-002,7,120,11015.49
7,2024,MS-LEJ-006,12,210,25935.48
3,2025,MS-FRA-007,5,110,13730.57
12,2025,MS-HAJ-004,20,130,29818.4
5,2024,MS-HAM-004,19,120,10294.33
5,2025,MS-DTM-002,11,110,34283.78
1,2025,MS-HAJ-001,12,110,5173.12
1,2025,MS-NUE-006,8,110,1180.45
6,2025,MS-LEJ-003,15,100,22614.75
4,2025,MS-HAJ-002,13,100,9480.52
3,2024,MS-NUE-005,3,130,21381.65
11,2024,MS-HAJ-003,17,110,23412.93
7,2024,MS-HAJ-001,14,130,6651.95
7,2024,MS-CGN-003,3,200,19800.35
7,2024,MS-HAM-002,2,110,2072.4
12,2025,MS-DTM-003,1,120,31399.63
10,2025,MS-DUI-004,6,110,24299.75
2,2024,MS-DUS-001,3,120,12673.39
11,2025,MS-MUC-001,12,110,4223.51
5,2025,MS-DRS-005,1,210,12816.56
9,2024,MS-ESS-002,14,120,3106.44
1,2025,MS-DUS-003,14,120,30279.17
8,2025,MS-DTM-004,3,120,33270.6
1,2024,MS-MUC-004,4,110,23181.33
8,2024,MS-DTM-003,14,100,14536.35
6,2025,MS-DRS-002,16,100,5841.96
10,2024,MS-BER-006,16,210,1487.07
9,2024,MS-ESS-002,11,210,17832.4
3,2024,MS-STR-001,17,120,32643.38
1,2025,MS-MUC-001,19,100,8998.99
3,2024,MS-DRS-004,3,210,15858.4
7,2025,MS-LEJ-002,9,100,33378.24
5,2024,MS-MUC-004,7,100,22153.56
9,2025,MS-MUC-002,4,200,26156.28
6,2025,MS-STR-005,9,200,19151.56
4,2025,MS-LEJ-003,3,110,33133.22
2,2025,MS-FRA-001,13,110,20323.6
4,2024,MS-LEJ-001,2,120,29045.99
7,2024,MS-DRS-004,15,130,15267.97
8,2025,MS-MUC-003,14,110,14600.98
7,2025,MS-HAM-002,9,100,19698.38
4,2024,MS-DTM-001,3,210,26143.09
10,2024,MS-LEJ-006,6,200,24298.01
9,2024,MS-DTM-002,5,120,2195.68
7,2025,MS-STR-001,20,130,28304.01
10,2024,MS-MUC-001,2,110,28617.24
9,2024,MS-BER-002,16,200,32571.47
2,2025,MS-DUI-006,15,100,1317.43
11,2024,MS-DUS-004,11,100,20469.67
8,2024,MS-STR-001,20,110,2872.53
12,2025,MS-STR-005,14,210,6388.02
8,2025,MS-DUI-005,2,200,26684.35
12,2024,MS-HAJ-003,6,120,34616.54
7,2024,MS-DRS-001,13,210,12078.57
7,2024,MS-FRA-007,8,100,3671.04
6,2025,MS-BRE-003,6,120,29977.26
12,2025,MS-DRS-003,9,210,27237.75
1,2025,MS-HAM-006,14,110,23006.0
11,2024,MS-DUS-002,17,100,11301.97
4,2024,MS-HAJ-005,2,110,6604.07
8,2024,MS-ESS-003,2,200,34401.92
3,2024,MS-HAM-004,11,100,12155.76
5,2025,MS-DUS-001,11,120,1068.86
10,2024,MS-NUE-002,13,100,27742.56
9,2024,MS-NUE-003,2,210,32483.14
5,2025,MS-BER-003,11,130,16328.9
11,2025,MS-DUI-006,1,120,11670.65
1,2025,MS-MUC-001,11,120,20579.0
8,2024,MS-BER-005,12,200,19706.23
5,2025,MS-STR-003,8,110,13057.51
6,2025,MS-ESS-004,19,120,32605.64
8,2025,MS-ESS-002,11,120,26253.91
2,2025,MS-STR-003,6,130,28745.35
10,2025,MS-DUS-004,8,120,5806.72
4,2024,MS-HAM-001,11,130,2763.37
6,2024,MS-FRA-001,16,110,17289.01
4,2025,MS-HAJ-005,6,100,5494.66
5,2025,MS-BER-004,15,130,29890.99
9,2025,MS-BER-005,8,200,34078.65
12,2025,MS-HAJ-003,15,110,22690.95
1,2024,MS-BER-001,6,110,26817.89
2,2025,MS-DUS-003,7,110,7422.53
6,2024,MS-ESS-003,15,120,12717.79
12,2025,MS-MUC-004,1,110,8826.14
4,2024,MS-DRS-005,20,100,18086.37
7,2025,MS-BER-002,19,210,31092.87
12,2024,MS-LEJ-007,15,120,31277.41
6,2025,MS-HAJ-002,14,200,11014.91
9,2025,MS-LEJ-006,15,210,15014.5
2,2025,MS-HAM-006,3,210,17283.87
9,2024,MS-HAM-004,6,200,17998.01
2,2025,MS-LEJ-002,20,120,12921.91
6,2025,MS-DUS-002,18,100,31528.33
12,2024,MS-DUS-003,10,110,5348.85
12,2024,MS-BER-003,17,130,16079.5
5,2025,MS-LEJ-005,5,200,13440.06
5,2024,MS-DRS-001,6,100,29505.25
1,2025,MS-HAJ-006,9,110,4320.94
2,2025,MS-BER-007,2,200,17413.05
6,2024,MS-FRA-001,1,100,1728.91
4,2024,MS-STR-003,18,210,34082.9
1,2025,MS-HAM-001,2,130,28954.34
2,2024,MS-FRA-006,4,200,29971.59
1,2025,MS-DUS-002,12,110,28123.15
12,2025,MS-LEJ-006,4,200,16453.69
2,2025,MS-NUE-002,12,100,21908.69
5,2025,MS-HAJ-002,10,130,18688.53
4,2025,MS-STR-003,16,120,1486.21
11,2025,MS-HAM-002,2,120,5246.51
3,2024,MS-CGN-003,6,210,16643.06
8,2025,MS-DRS-003,5,100,26215.03
5,2024,MS-HAJ-003,6,200,31174.37
2,2024,MS-NUE-001,6,130,15564.58
3,2025,MS-CGN-003,9,210,14908.59
2,2024,MS-DUI-002,8,100,19823.25
11,2025,MS-DRS-003,1,200,10933.41
3,2024,MS-DTM-004,8,130,28705.74
8,2025,MS-LEJ-006,18,120,6162.69
12,2024,MS-NUE-001,18,200,7226.84
6,2024,MS-DUS-004,8,110,10314.18
6,2024,MS-MUC-004,10,110,9184.35
12,2024,MS-DUI-001,6,130,19846.55
3,2024,MS-HAM-002,3,200,32952.77
11,2024,MS-STR-002,8,210,21317.47
10,2024,MS-NUE-003,7,120,29915.95
11,2024,MS-DRS-005,17,210,9673.9
4,2025,MS-DRS-005,10,200,7969.77
5,2025,MS-HAJ-003,7,120,28475.6
2,2025,MS-DUI-006,10,210,33274.28
9,2024,MS-BRE-003,8,100,28630.49
2,2024,MS-BER-007,6,130,21706.85
6,2025,MS-BER-001,13,130,13306.84
12,2025,MS-BER-004,11,130,15271.92
4,2025,MS-DUS-001,10,110,33585.42
8,2025,MS-STR-004,18,200,22620.44
3,2024,MS-CGN-001,12,200,30026.02
6,2024,MS-LEJ-004,3,120,16756.7
11,2025,MS-MUC-005,9,200,26432.78
7,2024,MS-HAJ-001,16,120,7773.3
10,2024,MS-FRA-004,1,210,969.1
5,2025,MS-LEJ-004,9,130,27741.06
11,2024,MS-HAM-006,10,110,10115.53
5,2025,MS-DRS-003,9,100,2556.97
6,2024,MS-LEJ-006,4,130,4198.05
7,2025,MS-DUS-004,17,130,861.61
11,2025,MS-BER-007,15,200,18211.27
1,2025,MS-HAJ-006,12,110,5844.56
10,2024,MS-BRE-001,6,210,8129.36
11,2024,MS-DUI-006,4,100,9521.76
4,2024,MS-NUE-001,17,120,25748.76
6,2025,MS-BER-006,20,120,8622.69
7,2024,MS-BER-005,9,200,14382.88
6,2024,MS-DRS-005,6,110,27177.9
10,2025,MS-LEJ-005,10,130,32488.11
1,2024,MS-DUI-005,9,130,19503.61
2,2024,MS-FRA-006,13,200,15081.33
7,2024,MS-BER-002,19,110,22780.37
2,2024,MS-BRE-003,7,130,4712.53
4,2024,MS-HAJ-001,15,200,17497.05
12,2025,MS-HAM-004,17,130,5333.72
11,2024,MS-STR-005,19,210,15825.7
9,2025,MS-DUS-004,6,210,22400.73
9,2024,MS-FRA-001,7,130,34715.13
7,2025,MS-HAJ-001,11,120,8612.47
6,2024,MS-FRA-004,13,200,12852.29
6,2025,MS-HAM-006,6,210,20697.43
8,2025,MS-MUC-003,10,200,8218.69
8,2024,MS-ESS-001,19,130,11346.77
11,2024,MS-DUS-002,3,110,3564.08
12,2024,MS-DUI-003,3,120,30390.43
4,2024,MS-DRS-001,6,110,20820.81
7,2025,MS-DRS-003,3,120,15328.58
6,2025,MS-STR-003,9,130,21092.48
11,2024,MS-MUC-005,17,200,32422.76
9,2024,MS-MUC-002,8,130,17885.75
11,2024,MS-LEJ-003,11,110,31084.88
9,2024,MS-STR-004,16,120,10575.34
2,2024,MS-DRS-004,6,130,8028.89
12,2024,MS-CGN-003,15,210,34819.04
12,2024,MS-HAM-005,4,110,15666.89
10,2025,MS-LEJ-005,13,210,5885.14
4,2025,MS-MUC-005,9,120,25015.25
10,2025,MS-LEJ-004,16,130,25803.99
2,2025,MS-BRE-002,3,120,2340.64
11,2024,MS-LEJ-001,6,210,4040.12
3,2025,MS-STR-004,12,130,16465.28
1,2024,MS-LEJ-002,18,100,34850.63
9,2024,MS-DUI-006,5,210,4139.05
8,2024,MS-BER-006,19,210,28927.72
7,2024,MS-BER-007,9,210,22600.82
8,2025,MS-STR-004,14,100,27695.47
9,2024,MS-CGN-001,17,210,29092.31
9,2024,MS-HAM-004,1,110,15361.65
11,2024,MS-LEJ-002,14,200,19955.24
1,2025,MS-STR-002,19,210,18932.69
1,2024,MS-BER-002,6,200,11250.18
2,2024,MS-STR-002,5,100,10745.2
11,2025,MS-HAM-006,7,210,6574.09
10,2024,MS-STR-001,13,110,14531.27
7,2025,MS-NUE-006,5,130,1183.6
1,2025,MS-STR-005,5,210,12528.74
3,2024,MS-BER-003,9,130,3662.16
10,2025,MS-BRE-003,1,110,8114.28
5,2025,MS-ESS-001,10,100,6013.14
8,2024,MS-CGN-002,7,200,28614.24
12,2024,MS-NUE-001,5,100,23210.73
2,2024,MS-DUI-004,9,110,19703.22
9,2025,MS-FRA-001,14,110,19689.06
3,2025,MS-MUC-004,17,200,6028.85
5,2024,MS-DUI-005,16,130,14120.03
2,2024,MS-FRA-007,13,200,9361.55
6,2025,MS-HAJ-004,9,100,2551.33
3,2024,MS-DRS-002,13,120,3543.03
2,2024,MS-NUE-005,2,200,15783.39
11,2024,MS-FRA-007,15,210,4228.08
10,2024,MS-DRS-005,8,210,1864.76
2,2024,MS-DTM-002,19,130,31897.45
9,2025,MS-FRA-005,14,210,2811.09
10,2025,MS-DTM-004,19,130,25173.54
2,2024,MS-STR-004,4,110,16996.07
6,2024,MS-DRS-002,4,120,18954.16
1,2024,MS-DTM-005,2,210,9748.9
6,2025,MS-LEJ-006,13,130,32589.12
10,2024,MS-DTM-002,3,210,21542.11
1,2025,MS-STR-001,3,110,17048.18
2,2025,MS-BER-007,14,130,21102.06
2,2025,MS-DRS-004,18,130,4753.44
6,2024,MS-HAJ-005,1,100,1692.01
10,2025,MS-HAM-007,10,120,13862.75
7,2025,MS-HAJ-004,9,120,26991.88
9,2024,MS-HAM-006,4,120,20523.46
7,2025,MS-DRS-001,6,100,2056.81
10,2024,MS-BRE-001,5,100,24035.67
6,2025,MS-BER-002,20,200,30225.3
3,2024,MS-HAJ-003,17,210,26044.7
5,2025,MS-BER-006,11,120,7228.16
1,2025,MS-LEJ-003,17,200,10660.43
5,2025,MS-DUI-002,3,130,17503.03
11,2024,MS-BRE-002,8,100,33923.88
8,2024,MS-DTM-001,8,110,29080.24
12,2024,MS-MUC-005,1,100,26319.11
6,2025,MS-FRA-005,14,120,12134.85
3,2024,MS-DTM-004,10,110,14157.88
5,2025,MS-DUS-002,18,210,21424.13
3,2024,MS-DUS-004,15,200,12684.37
3,2024,MS-BER-002,19,210,5125.06
5,2025,MS-DUI-004,15,130,825.94
1,2024,MS-DTM-001,14,120,28637.31
12,2024,MS-BER-004,6,100,17190.8
12,2025,MS-ESS-001,20,100,9481.07
4,2025,MS-FRA-001,6,200,26984.07
12,2024,MS-LEJ-004,11,110,2513.0
5,2024,MS-DUI-004,2,130,32636.48
12,2025,MS-BRE-001,16,100,9244.6
5,2025,MS-DRS-005,2,120,15082.81
7,2024,MS-LEJ-004,9,210,1051.24
11,2024,MS-HAM-006,18,130,26952.63
4,2024,MS-LEJ-007,10,210,13295.7
3,2025,MS-ESS-003,9,110,6048.81
12,2025,MS-BER-004,14,110,1798.85
2,2025,MS-LEJ-005,15,210,6471.92
10,2025,MS-DTM-002,11,110,27710.61
11,2024,MS-DTM-005,14,210,25560.74
1,2024,MS-STR-001,13,200,3927.15
11,2025,MS-MUC-003,17,200,26784.34
6,2025,MS-BER-005,17,130,30153.86
7,2024,MS-FRA-001,19,200,11631.25
4,2024,MS-MUC-004,20,130,13353.28
3,2024,MS-DUI-002,4,100,14066.19
5,2025,MS-STR-003,14,120,20423.06
8,2025,MS-FRA-005,3,120,33320.2
9,2025,MS-FRA-004,5,120,1599.04
2,2024,MS-NUE-003,3,110,4588.37
6,2024,MS-MUC-001,19,120,17654.63
9,2024,MS-HAJ-005,4,100,33508.41
7,2024,MS-STR-003,19,110,32479.44
1,2024,MS-HAM-005,6,210,16899.63
1,2025,MS-MUC-005,7,120,32010.09
11,2024,MS-HAM-005,12,130,12203.59
6,2025,MS-HAM-002,3,110,9889.86
7,2024,MS-BER-007,13,100,17285.95
4,2024,MS-HAM-002,8,100,9196.47
8,2024,MS-BRE-002,7,110,11967.73
12,2025,MS-FRA-007,8,130,26078.59
12,2025,MS-DUI-005,6,210,14151.35
6,2025,MS-BER-001,7,100,33398.52
1,2024,MS-FRA-007,2,100,33655.23
7,2025,MS-BRE-003,5,100,27885.51
8,2024,MS-FRA-003,5,130,6487.52
3,2025,MS-BER-004,7,100,34141.2
11,2025,MS-HAM-004,5,120,16445.07
2,2025,MS-FRA-002,16,120,24748.47
7,2024,MS-LEJ-001,9,110,29719.14
10,2025,MS-DUI-005,19,200,9143.51
9,2024,MS-FRA-006,15,110,22445.48
7,2025,MS-DUI-006,18,200,34525.6
7,2025,MS-BER-003,19,110,10735.92
1,2025,MS-HAM-007,1,100,10002.03
1,2024,MS-MUC-005,4,120,18214.9
7,2024,MS-DTM-005,9,120,7755.44
10,2024,MS-LEJ-002,12,110,21973.06
5,2025,MS-MUC-005,5,210,8150.33
2,2025,MS-HAJ-001,9,110,20017.32
2,2024,MS-BRE-002,3,100,25492.24
4,2025,MS-FRA-005,20,110,23059.09
11,2025,MS-FRA-006,10,110,20650.71
11,2024,MS-HAJ-004,18,120,7282.56
3,2025,MS-LEJ-007,7,100,3690.92
8,2025,MS-DUI-001,9,100,34967.91
6,2024,MS-NUE-005,14,200,1083.41
2,2025,MS-FRA-006,19,100,16761.02
9,2025,MS-STR-003,18,120,3916.9
7,2024,MS-MUC-001,3,100,28721.4
10,2025,MS-DRS-005,19,110,19853.56
7,2024,MS-HAM-003,20,100,3767.35
6,2025,MS-MUC-004,11,130,11026.93
7,2025,MS-DRS-005,10,200,18240.46
5,2025,MS-CGN-001,3,110,2868.28
1,2025,MS-ESS-004,17,200,12638.15
7,2025,MS-DTM-001,12,130,15957.66
4,2024,MS-HAM-001,12,100,6985.17
2,2025,MS-BER-007,2,210,1949.55
12,2024,MS-CGN-003,11,110,6606.58
4,2024,MS-DUI-005,14,110,32517.94
2,2024,MS-DRS-004,16,130,8111.93
1,2024,MS-DRS-002,4,210,10514.55
12,2024,MS-HAJ-003,18,100,20344.27
6,2024,MS-DUS-003,10,210,19417.57
7,2024,MS-FRA-001,3,130,8968.09
12,2024,MS-FRA-001,8,100,15434.61
2,2025,MS-DRS-005,15,200,6612.37
2,2024,MS-HAJ-001,2,210,26152.61
9,2025,MS-BRE-001,17,100,17232.26
10,2025,MS-HAM-002,9,120,6856.44
1,2024,MS-STR-003,4,200,8366.59
12,2025,MS-HAM-003,8,120,29180.51
9,2024,MS-HAJ-006,2,210,28202.88
7,2025,MS-STR-005,16,100,22381.8
10,2025,MS-DUS-004,9,100,12179.12
5,2024,MS-DUI-003,17,210,17415.41
6,2024,MS-DTM-003,12,110,5017.27
3,2024,MS-BRE-003,10,110,13062.95
5,2024,MS-MUC-005,6,110,32146.37
1,2024,MS-LEJ-006,19,100,14321.76
1,2025,MS-HAM-001,17,210,12208.28
4,2024,MS-BER-002,4,200,30545.7
1,2024,MS-CGN-002,17,120,3120.78
5,2025,MS-MUC-003,17,100,3595.84
3,2025,MS-LEJ-006,20,200,6318.85
11,2025,MS-DRS-002,6,130,9846.27
1,2025,MS-HAJ-005,18,110,14395.35
7,2025,MS-FRA-007,8,130,22658.92
5,2025,MS-MUC-001,3,210,33002.74
7,2025,MS-ESS-004,20,110,1554.55
6,2024,MS-FRA-001,7,110,18583.57
4,2025,MS-HAJ-005,20,210,14240.92
5,2024,MS-NUE-001,4,120,29698.36
8,2025,MS-BRE-001,10,120,33168.79
9,2025,MS-BRE-001,9,100,21483.18
8,2025,MS-DRS-003,15,120,17346.07
3,2025,MS-MUC-003,16,210,6117.59
10,2025,MS-MUC-002,3,200,19748.52
3,2025,MS-FRA-005,1,200,4268.5
7,2024,MS-ESS-003,20,120,14887.36
12,2025,MS-ESS-001,16,110,21463.94
11,2025,MS-DUS-003,2,200,22754.51
8,2024,MS-HAM-001,11,100,9637.37
12,2024,MS-DRS-001,3,130,30592.72
4,2024,MS-MUC-004,10,200,30209.07
7,2024,MS-DUI-003,2,130,29295.24
3,2024,MS-DUS-001,6,210,9948.62
8,2025,MS-NUE-003,11,100,25053.86
2,2024,MS-ESS-002,18,130,29362.76
12,2025,MS-STR-001,6,210,8914.85
10,2024,MS-HAM-004,13,120,32874.95
7,2025,MS-DRS-005,16,130,19941.47
10,2024,MS-MUC-005,9,100,13896.39
3,2025,MS-MUC-001,5,100,6105.09
4,2025,MS-FRA-006,7,200,33238.18
11,2024,MS-DUI-003,6,120,23473.81
6,2024,MS-DTM-002,14,130,5624.72
9,2025,MS-NUE-003,7,100,29378.07
7,2025,MS-CGN-002,6,120,12569.27
12,2025,MS-BER-001,9,200,18593.01
8,2025,MS-NUE-001,9,100,24214.08
4,2025,MS-ESS-001,4,100,28569.41
10,2024,MS-DTM-004,20,200,22021.57
