jahr,monat,tarifverbund_id,angebot_gruppe,bundesland_code2,anteil
2024,9,8,130,9,0.1407
2024,9,8,130,14,0.4448
2024,11,10,110,16,0.0057
2024,11,10,110,15,0.2929
2024,11,10,110,7,0.086
2024,11,10,110,11,0.2474
2024,11,10,110,8,0.0675
2024,11,10,110,9,0.3005
2025,8,20,120,9,0.0535
2025,8,20,120,10,0.1474
2025,8,20,120,6,0.0188
2025,8,20,120,15,0.1107
2025,8,20,120,8,0.2079
2025,8,20,120,14,0.1584
2025,8,20,120,3,0.1643
2025,8,20,120,2,0.139
2024,6,14,110,16,0.2591
2024,6,14,110,5,0.1566
2024,6,14,110,9,0.5478
2024,6,14,110,12,0.0365
2025,3,19,100,10,0.1623
2025,3,19,100,9,0.179
2025,3,19,100,7,0.1391
2025,3,19,100,11,0.1685
2025,3,19,100,3,0.132
2025,3,19,100,14,0.0905
2025,3,19,100,8,0.0714
2025,3,19,100,6,0.0572
2025,11,10,110,12,0.1357
2025,11,10,110,13,0.2762
2025,11,10,110,6,0.1904
2025,11,10,110,2,0.1372
2025,11,10,110,14,0.1865
2025,11,10,110,11,0.074
2024,7,11,210,1,0.2042
2024,7,11,210,15,0.0152
2024,7,11,210,13,0.0275
2024,7,11,210,16,0.1956
2024,7,11,210,10,0.2088
2024,7,11,210,4,0.0214
2024,7,11,210,6,0.1837
2024,7,11,210,9,0.1436
2024,8,3,120,5,0.2007
2024,8,3,120,3,0.0545
2024,8,3,120,16,0.1957
2024,8,3,120,15,0.1521
2024,8,3,120,13,0.1215
2024,8,3,120,9,0.1039
2024,8,3,120,14,0.0124
2024,8,3,120,11,0.1592
2025,6,11,120,14,0.2163
2025,6,11,120,11,0.2352
2025,6,11,120,12,0.2611
2025,6,11,120,1,0.0739
2025,6,11,120,2,0.2135
2024,8,8,110,10,0.3919
2024,8,8,110,9,0.156
2024,8,8,110,1,0.1025
2024,8,8,110,2,0.3496
2025,10,11,200,13,0.3373
2025,10,11,200,7,0.1185
2025,10,11,200,12,0.099
2025,10,11,200,8,0.3199
2025,10,11,200,2,0.1253
2025,12,9,210,5,0.2009
2025,12,9,210,15,0.2187
2025,12,9,210,7,0.1936
2025,12,9,210,1,0.0946
2025,12,9,210,10,0.1645
2025,12,9,210,14,0.1164
2025,12,9,210,8,0.0113
2024,5,5,210,7,0.3167
2024,5,5,210,16,0.032
2024,5,5,210,12,0.3042
2024,5,5,210,13,0.0777
2024,5,5,210,5,0.2694
2025,7,4,130,14,0.0932
2025,7,4,130,8,0.304
2025,7,4,130,12,0.4475
2025,7,4,130,11,0.1035
2025,7,4,130,13,0.0518
2024,6,6,100,11,0.461
2024,6,6,100,12,0.1196
2024,6,6,100,14,0.1352
2024,6,6,100,13,0.0108
2024,6,6,100,16,0.2734
2024,3,17,200,11,0.1907
2024,3,17,200,9,0.2058
2024,3,17,200,3,0.1074
2024,3,17,200,2,0.2998
2024,3,17,200,14,0.1963
2024,2,11,100,9,0.195
2024,2,11,100,5,0.1948
2024,2,11,100,12,0.0193
2024,2,11,100,7,0.1833
2024,2,11,100,1,0.132
2024,2,11,100,8,0.1336
2024,2,11,100,16,0.0235
2024,2,11,100,14,0.1185
2024,2,7,130,16,0.2736
2024,2,7,130,6,0.1119
2024,2,7,130,15,0.0387
2024,2,7,130,2,0.1238
2024,2,7,130,3,0.3151
2024,2,7,130,10,0.1369
2024,9,7,130,4,0.1335
2024,9,7,130,7,0.1663
2024,9,7,130,5,0.1712
2024,9,7,130,10,0.1229
2024,9,7,130,9,0.1136
2024,9,7,130,3,0.1122
2024,9,7,130,12,0.0979
2024,9,7,130,16,0.0824
2025,3,14,200,16,0.248
2025,3,14,200,1,0.5517
2025,3,14,200,6,0.2003
2024,8,15,110,7,0.1979
2024,8,15,110,11,0.0307
2024,8,15,110,14,0.259
2024,8,15,110,5,0.2412
2024,8,15,110,4,0.0526
2024,8,15,110,16,0.0424
2024,8,15,110,9,0.0008
2024,8,15,110,8,0.1754
2025,4,12,120,2,0.228
2025,4,12,120,8,0.2374
2025,4,12,120,7,0.3059
2025,4,12,120,12,0.0824
2025,4,12,120,4,0.0336
2025,4,12,120,5,0.0315
2025,4,12,120,16,0.0812
2024,2,5,200,9,0.2036
2024,2,5,200,8,0.0871
2024,2,5,200,15,0.2197
2024,2,5,200,4,0.2712
2024,2,5,200,5,0.2184
2024,11,6,110,16,0.1198
2024,11,6,110,3,0.0311
2024,11,6,110,15,0.1025
2024,11,6,110,6,0.1938
2024,11,6,110,13,0.2187
2024,11,6,110,8,0.1459
2024,11,6,110,9,0.0285
2024,11,6,110,12,0.1597
2024,7,18,100,12,0.1708
2024,7,18,100,8,0.1064
2024,7,18,100,4,0.1917
2024,7,18,100,10,0.0693
2024,7,18,100,11,0.0035
2024,7,18,100,6,0.1538
2024,7,18,100,3,0.1487
2024,7,18,100,14,0.1558
2025,12,6,110,16,0.1745
2025,12,6,110,12,0.2417
2025,12,6,110,10,0.315
2025,12,6,110,5,0.1939
2025,12,6,110,8,0.0749
2024,12,1,200,9,0.0818
2024,12,1,200,11,0.254
2024,12,1,200,15,0.2244
2024,12,1,200,2,0.3296
2024,12,1,200,4,0.1034
2024,12,1,200,7,0.0006
2024,12,1,200,3,0.0062
2025,6,7,120,9,0.2692
2025,6,7,120,7,0.4431
2025,6,7,120,13,0.2877
2024,8,10,110,9,0.3401
2024,8,10,110,12,0.2486
2024,8,10,110,8,0.4113
2025,9,19,120,8,0.231
2025,9,19,120,5,0.1203
2025,9,19,120,2,0.0503
2025,9,19,120,9,0.218
2025,9,19,120,6,0.0866
2025,9,19,120,12,0.178
2025,9,19,120,10,0.0086
2025,9,19,120,11,0.1072
2025,3,13,210,13,0.2355
2025,3,13,210,2,0.3152
2025,3,13,210,1,0.016
2025,3,13,210,15,0.4333
2024,5,18,110,15,0.4291
2024,5,18,110,12,0.21
2024,5,18,110,1,0.3609
2025,8,13,200,2,0.2038
2025,8,13,200,8,0.322
2025,8,13,200,9,0.1066
2025,8,13,200,7,0.2319
2025,8,13,200,12,0.1357
2025,3,17,200,5,0.1528
2025,3,17,200,2,0.183
2025,3,17,200,12,0.0841
2025,3,17,200,13,0.0796
2025,3,17,200,6,0.0495
2025,3,17,200,10,0.1978
2025,3,17,200,4,0.1567
2025,3,17,200,9,0.0965
2024,5,18,120,12,0.2
2024,5,18,120,15,0.2962
2024,5,18,120,11,0.229
2024,5,18,120,13,0.2748
2025,5,12,200,5,0.2971
2025,5,12,200,3,0.3688
2025,5,12,200,9,0.0879
2025,5,12,200,14,0.1317
2025,5,12,200,4,0.0406
2025,5,12,200,16,0.0739
2025,8,20,210,3,0.0343
2025,8,20,210,5,0.3411
2025,8,20,210,4,0.6246
2024,12,19,110,16,0.1482
2024,12,19,110,11,0.265
2024,12,19,110,5,0.4397
2024,12,19,110,10,0.1471
2025,6,5,200,14,0.1733
2025,6,5,200,8,0.0074
2025,6,5,200,13,0.2343
2025,6,5,200,2,0.2845
2025,6,5,200,12,0.2968
2025,6,5,200,5,0.0037
2025,4,2,100,15,0.1869
2025,4,2,100,11,0.2982
2025,4,2,100,12,0.5149
2024,6,20,120,5,0.0667
2024,6,20,120,7,0.3253
2024,6,20,120,14,0.0695
2024,6,20,120,1,0.3796
2024,6,20,120,9,0.1589
2024,6,4,110,16,0.294
2024,6,4,110,13,0.178
2024,6,4,110,10,0.146
2024,6,4,110,5,0.1985
2024,6,4,110,12,0.0301
2024,6,4,110,2,0.043
2024,6,4,110,3,0.0437
2024,6,4,110,9,0.0667
2024,1,2,120,3,0.0867
2024,1,2,120,5,0.4512
2024,1,2,120,11,0.4191
2024,1,2,120,14,0.043
2025,10,6,200,16,0.3645
2025,10,6,200,13,0.5376
2025,10,6,200,11,0.0979
2024,12,6,110,10,0.2156
2024,12,6,110,7,0.1261
2024,12,6,110,13,0.3004
2024,12,6,110,14,0.1802
2024,12,6,110,6,0.1777
2025,12,20,100,6,0.1985
2025,12,20,100,16,0.6549
2025,12,20,100,11,0.0775
2025,12,20,100,15,0.0691
2024,6,19,110,11,0.1886
2024,6,19,110,2,0.0396
2024,6,19,110,4,0.0565
2024,6,19,110,7,0.2265
2024,6,19,110,8,0.1766
2024,6,19,110,14,0.0275
2024,6,19,110,9,0.1627
2024,6,19,110,1,0.122
2024,3,3,200,14,0.237
2024,3,3,200,9,0.0656
2024,3,3,200,5,0.1692
2024,3,3,200,13,0.0418
2024,3,3,200,2,0.2387
2024,3,3,200,15,0.0659
2024,3,3,200,16,0.1318
2024,3,3,200,8,0.05
2024,10,20,110,9,0.232
2024,10,20,110,1,0.2838
2024,10,20,110,2,0.4774
2024,10,20,110,14,0.006
2024,10,20,110,3,0.0008
2024,4,18,210,13,0.2262
2024,4,18,210,15,0.0033
2024,4,18,210,5,0.1303
2024,4,18,210,8,0.2055
2024,4,18,210,16,0.1346
2024,4,18,210,1,0.3001
2024,4,19,210,15,0.3998
2024,4,19,210,7,0.0017
2024,4,19,210,3,0.2788
2024,4,19,210,12,0.3197
2025,12,15,210,14,0.4593
2025,12,15,210,3,0.0385
2025,12,15,210,2,0.5022
2025,1,17,200,13,0.1198
2025,1,17,200,9,0.1767
2025,1,17,200,1,0.0138
2025,1,17,200,11,0.2726
2025,1,17,200,5,0.2065
2025,1,17,200,2,0.1191
2025,1,17,200,15,0.0915
2025,9,12,100,13,0.1731
2025,9,12,100,5,0.3412
2025,9,12,100,10,0.0483
2025,9,12,100,7,0.0214
2025,9,12,100,8,0.416
2024,10,6,100,8,0.1838
2024,10,6,100,10,0.1369
2024,10,6,100,11,0.1429
2024,10,6,100,1,0.1228
2024,10,6,100,7,0.0437
2024,10,6,100,5,0.0249
2024,10,6,100,15,0.155
2024,10,6,100,13,0.19
2024,3,20,110,15,0.148
2024,3,20,110,11,0.0484
2024,3,20,110,1,0.256
2024,3,20,110,2,0.0366
2024,3,20,110,9,0.1008
2024,3,20,110,13,0.246
2024,3,20,110,6,0.1191
2024,3,20,110,12,0.0451
2025,5,6,200,8,0.3083
2025,5,6,200,2,0.2492
2025,5,6,200,10,0.2671
2025,5,6,200,4,0.1166
2025,5,6,200,11,0.0588
2025,1,14,100,5,0.2211
2025,1,14,100,3,0.3838
2025,1,14,100,2,0.3951
2024,10,6,120,15,0.2217
2024,10,6,120,6,0.238
2024,10,6,120,13,0.0595
2024,10,6,120,5,0.1981
2024,10,6,120,9,0.0944
2024,10,6,120,1,0.0592
2024,10,6,120,3,0.1291
2024,11,9,110,7,0.0384
2024,11,9,110,11,0.1898
2024,11,9,110,14,0.2085
2024,11,9,110,10,0.4116
2024,11,9,110,15,0.1517
2025,9,10,130,16,0.6068
2025,9,10,130,5,0.2494
2025,9,10,130,6,0.1438
2024,11,13,210,12,0.2041
2024,11,13,210,2,0.1721
2024,11,13,210,1,0.0339
2024,11,13,210,3,0.1221
2024,11,13,210,16,0.0426
2024,11,13,210,15,0.1285
2024,11,13,210,5,0.0827
2024,11,13,210,14,0.214
2025,1,11,210,16,0.1284
2025,1,11,210,10,0.1395
2025,1,11,210,15,0.1395
2025,1,11,210,1,0.2425
2025,1,11,210,4,0.1979
2025,1,11,210,6,0.0544
2025,1,11,210,14,0.0978
2024,9,13,110,15,0.0647
2024,9,13,110,16,0.2377
2024,9,13,110,1,0.0973
2024,9,13,110,10,0.0841
2024,9,13,110,5,0.2454
2024,9,13,110,2,0.0646
2024,9,13,110,3,0.2062
2025,10,19,130,11,0.1778
2025,10,19,130,4,0.1067
2025,10,19,130,15,0.196
2025,10,19,130,8,0.1077
2025,10,19,130,7,0.2037
2025,10,19,130,9,0.1025
2025,10,19,130,5,0.0143
2025,10,19,130,2,0.0913
2024,2,6,110,10,0.3302
2024,2,6,110,6,0.2833
2024,2,6,110,11,0.1613
2024,2,6,110,12,0.2252
2025,1,16,100,3,0.5872
2025,1,16,100,11,0.0344
2025,1,16,100,13,0.1744
2025,1,16,100,8,0.204
2025,1,9,130,15,0.0388
2025,1,9,130,6,0.0001
2025,1,9,130,13,0.1808
2025,1,9,130,8,0.2988
2025,1,9,130,5,0.2861
2025,1,9,130,16,0.1954
2025,3,8,110,15,0.0834
2025,3,8,110,12,0.1847
2025,3,8,110,13,0.1823
2025,3,8,110,4,0.035
2025,3,8,110,2,0.0111
2025,3,8,110,9,0.1282
2025,3,8,110,16,0.1831
2025,3,8,110,6,0.1922
2024,8,19,210,10,0.0507
2024,8,19,210,13,0.0246
2024,8,19,210,8,0.4588
2024,8,19,210,7,0.2772
2024,8,19,210,2,0.1887
2025,10,19,210,12,0.1446
2025,10,19,210,5,0.0634
2025,10,19,210,11,0.2393
2025,10,19,210,16,0.193
2025,10,19,210,6,0.0705
2025,10,19,210,7,0.2892
2025,11,19,120,10,0.3185
2025,11,19,120,9,0.2297
2025,11,19,120,6,0.256
2025,11,19,120,5,0.1958
2024,11,16,100,9,0.1686
2024,11,16,100,11,0.0757
2024,11,16,100,7,0.1179
2024,11,16,100,16,0.1194
2024,11,16,100,6,0.1843
2024,11,16,100,14,0.1906
2024,11,16,100,1,0.1435
2025,4,9,100,3,0.1141
2025,4,9,100,4,0.1496
2025,4,9,100,9,0.2065
2025,4,9,100,16,0.2115
2025,4,9,100,7,0.2132
2025,4,9,100,14,0.1051
2024,9,11,120,15,0.2077
2024,9,11,120,1,0.3257
2024,9,11,120,13,0.1482
2024,9,11,120,11,0.1372
2024,9,11,120,4,0.1812
2024,12,20,210,6,0.0277
2024,12,20,210,15,0.2202
2024,12,20,210,12,0.1199
2024,12,20,210,13,0.1798
2024,12,20,210,8,0.0654
2024,12,20,210,2,0.3003
2024,12,20,210,11,0.0867
2024,3,5,200,2,0.063
2024,3,5,200,7,0.1857
2024,3,5,200,9,0.2106
2024,3,5,200,11,0.0141
2024,3,5,200,3,0.0388
2024,3,5,200,5,0.1673
2024,3,5,200,4,0.2521
2024,3,5,200,12,0.0684
2025,2,20,100,1,0.1597
2025,2,20,100,13,0.275
2025,2,20,100,7,0.1998
2025,2,20,100,12,0.192
2025,2,20,100,16,0.0007
2025,2,20,100,14,0.1728
2024,2,1,120,5,0.1556
2024,2,1,120,4,0.0235
2024,2,1,120,6,0.1314
2024,2,1,120,8,0.063
2024,2,1,120,9,0.1859
2024,2,1,120,7,0.0126
2024,2,1,120,14,0.2041
2024,2,1,120,3,0.2239
2024,7,12,210,9,0.1384
2024,7,12,210,16,0.2308
2024,7,12,210,14,0.4564
2024,7,12,210,15,0.1183
2024,7,12,210,6,0.0561
2024,6,2,200,1,0.2185
2024,6,2,200,5,0.0027
2024,6,2,200,3,0.1022
2024,6,2,200,6,0.1833
2024,6,2,200,13,0.3138
2024,6,2,200,15,0.125
2024,6,2,200,14,0.0545
2024,8,16,120,1,0.2364
2024,8,16,120,8,0.4283
2024,8,16,120,9,0.2427
2024,8,16,120,7,0.0122
2024,8,16,120,14,0.0804
2024,8,7,200,5,0.3242
2024,8,7,200,3,0.3349
2024,8,7,200,2,0.0125
2024,8,7,200,4,0.3284
2024,4,18,130,11,0.1606
2024,4,18,130,9,0.131
2024,4,18,130,7,0.1145
2024,4,18,130,14,0.1273
2024,4,18,130,4,0.1174
2024,4,18,130,10,0.2232
2024,4,18,130,16,0.126
2024,9,13,100,3,0.3437
2024,9,13,100,5,0.2421
2024,9,13,100,13,0.3401
2024,9,13,100,16,0.0741
2024,5,19,210,16,0.5763
2024,5,19,210,15,0.3091
2024,5,19,210,11,0.1146
2025,5,20,210,8,0.2449
2025,5,20,210,4,0.7462
2025,5,20,210,13,0.0089
2024,6,4,210,1,0.5128
2024,6,4,210,6,0.1307
2024,6,4,210,2,0.3565
2024,10,4,120,3,0.0617
2024,10,4,120,16,0.2721
2024,10,4,120,1,0.291
2024,10,4,120,15,0.0318
2024,10,4,120,11,0.3434
2025,9,20,130,10,0.1492
2025,9,20,130,6,0.2702
2025,9,20,130,5,0.0746
2025,9,20,130,2,0.469
2025,9,20,130,7,0.037
2025,4,19,210,13,0.4018
2025,4,19,210,7,0.0111
2025,4,19,210,3,0.0604
2025,4,19,210,8,0.1058
2025,4,19,210,6,0.4209
2024,11,2,110,15,0.0168
2024,11,2,110,5,0.161
2024,11,2,110,16,0.231
2024,11,2,110,3,0.0881
2024,11,2,110,1,0.1635
2024,11,2,110,4,0.2828
2024,11,2,110,7,0.0568
2024,9,8,100,12,0.1516
2024,9,8,100,9,0.2544
2024,9,8,100,8,0.594
2024,3,10,210,1,0.1425
2024,3,10,210,7,0.4152
2024,3,10,210,16,0.0652
2024,3,10,210,13,0.0572
2024,3,10,210,2,0.2061
2024,3,10,210,5,0.1138
2024,8,5,110,11,0.0348
2024,8,5,110,9,0.0161
2024,8,5,110,12,0.0388
2024,8,5,110,2,0.1571
2024,8,5,110,10,0.2215
2024,8,5,110,16,0.3079
2024,8,5,110,8,0.1757
2024,8,5,110,1,0.0481
2024,8,8,130,5,0.2124
2024,8,8,130,6,0.0388
2024,8,8,130,2,0.1813
2024,8,8,130,10,0.0884
2024,8,8,130,3,0.0597
2024,8,8,130,1,0.1766
2024,8,8,130,14,0.2428
2024,1,2,200,1,0.2451
2024,1,2,200,14,0.1903
2024,1,2,200,5,0.1643
2024,1,2,200,10,0.1928
2024,1,2,200,11,0.0335
2024,1,2,200,4,0.174
2024,2,11,130,12,0.1512
2024,2,11,130,15,0.1217
2024,2,11,130,6,0.0157
2024,2,11,130,13,0.1133
2024,2,11,130,2,0.1834
2024,2,11,130,16,0.1703
2024,2,11,130,7,0.0879
2024,2,11,130,4,0.1565
2024,4,11,130,10,0.1065
2024,4,11,130,12,0.2887
2024,4,11,130,14,0.2944
2024,4,11,130,2,0.2076
2024,4,11,130,5,0.0564
2024,4,11,130,3,0.0464
2025,11,12,200,3,0.0696
2025,11,12,200,9,0.133
2025,11,12,200,15,0.2259
2025,11,12,200,4,0.1831
2025,11,12,200,12,0.1087
2025,11,12,200,2,0.104
2025,11,12,200,16,0.1757
2024,11,11,100,14,0.0571
2024,11,11,100,12,0.0912
2024,11,11,100,13,0.1877
2024,11,11,100,8,0.1021
2024,11,11,100,16,0.0907
2024,11,11,100,3,0.2674
2024,11,11,100,5,0.1547
2024,11,11,100,10,0.0491
2025,8,15,120,12,0.0879
2025,8,15,120,8,0.2047
2025,8,15,120,2,0.267
2025,8,15,120,6,0.017
2025,8,15,120,7,0.0619
2025,8,15,120,5,0.3615
2024,11,20,130,8,0.458
2024,11,20,130,5,0.4533
2024,11,20,130,9,0.0887
2025,2,13,210,14,0.2465
2025,2,13,210,1,0.0041
2025,2,13,210,11,0.0286
2025,2,13,210,15,0.3036
2025,2,13,210,12,0.2097
2025,2,13,210,13,0.2075
2024,6,7,200,10,0.1916
2024,6,7,200,15,0.3909
2024,6,7,200,3,0.3481
2024,6,7,200,7,0.0694
2025,10,19,110,9,0.1622
2025,10,19,110,10,0.2357
2025,10,19,110,3,0.0209
2025,10,19,110,1,0.299
2025,10,19,110,4,0.2822
2024,5,1,100,2,0.0777
2024,5,1,100,15,0.1267
2024,5,1,100,16,0.4949
2024,5,1,100,11,0.0596
2024,5,1,100,6,0.2411
2025,3,14,100,13,0.1788
2025,3,14,100,5,0.3152
2025,3,14,100,2,0.1532
2025,3,14,100,15,0.3528
2024,7,1,110,1,0.4147
2024,7,1,110,11,0.1001
2024,7,1,110,2,0.4852
2025,1,18,100,7,0.4432
2025,1,18,100,6,0.1228
2025,1,18,100,10,0.3604
2025,1,18,100,9,0.0736
2024,4,4,200,8,0.1177
2024,4,4,200,14,0.1171
2024,4,4,200,13,0.1956
2024,4,4,200,15,0.2221
2024,4,4,200,11,0.2248
2024,4,4,200,6,0.0232
2024,4,4,200,10,0.0995
2024,6,7,130,1,0.1508
2024,6,7,130,13,0.2528
2024,6,7,130,3,0.1306
2024,6,7,130,14,0.0034
2024,6,7,130,7,0.2334
2024,6,7,130,15,0.0465
2024,6,7,130,5,0.1825
2025,12,11,120,2,0.1017
2025,12,11,120,12,0.2162
2025,12,11,120,11,0.1612
2025,12,11,120,1,0.0753
2025,12,11,120,7,0.1129
2025,12,11,120,5,0.1222
2025,12,11,120,8,0.2105
2025,3,11,120,11,0.0286
2025,3,11,120,6,0.1421
2025,3,11,120,5,0.1374
2025,3,11,120,16,0.1662
2025,3,11,120,1,0.1721
2025,3,11,120,14,0.1686
2025,3,11,120,3,0.1016
2025,3,11,120,4,0.0834
2024,1,17,200,8,0.4183
2024,1,17,200,10,0.2448
2024,1,17,200,4,0.0118
2024,1,17,200,5,0.1954
2024,1,17,200,14,0.1297
2025,2,7,130,6,0.2156
2025,2,7,130,13,0.1039
2025,2,7,130,12,0.0615
2025,2,7,130,16,0.257
2025,2,7,130,3,0.2566
2025,2,7,130,9,0.0306
2025,2,7,130,8,0.0687
2025,2,7,130,11,0.0061
2024,10,19,200,8,0.108
2024,10,19,200,5,0.0938
2024,10,19,200,6,0.1194
2024,10,19,200,4,0.161
2024,10,19,200,11,0.4386
2024,10,19,200,12,0.0792
2024,6,2,120,9,0.0918
2024,6,2,120,1,0.3937
2024,6,2,120,11,0.0756
2024,6,2,120,10,0.1162
2024,6,2,120,16,0.1668
2024,6,2,120,6,0.1559
2024,3,13,100,13,0.5216
2024,3,13,100,1,0.2772
2024,3,13,100,3,0.2012
2025,1,4,210,16,0.291
2025,1,4,210,12,0.2837
2025,1,4,210,2,0.4253
2024,1,19,120,2,0.1139
2024,1,19,120,13,0.0635
2024,1,19,120,10,0.2698
2024,1,19,120,5,0.2862
2024,1,19,120,11,0.1246
2024,1,19,120,1,0.142
2025,10,7,200,3,0.2233
2025,10,7,200,2,0.2239
2025,10,7,200,10,0.0527
2025,10,7,200,14,0.1929
2025,10,7,200,16,0.3072
2024,9,4,210,16,0.1812
2024,9,4,210,13,0.2191
2024,9,4,210,9,0.5997
2025,6,19,120,12,0.1734
2025,6,19,120,15,0.1814
2025,6,19,120,1,0.1148
2025,6,19,120,6,0.1628
2025,6,19,120,16,0.0205
2025,6,19,120,4,0.1288
2025,6,19,120,5,0.1598
2025,6,19,120,10,0.0585
2024,1,13,100,4,0.3107
2024,1,13,100,15,0.2048
2024,1,13,100,7,0.0426
2024,1,13,100,14,0.09
2024,1,13,100,16,0.0797
2024,1,13,100,3,0.2722
2024,6,16,110,4,0.2048
2024,6,16,110,12,0.1642
2024,6,16,110,7,0.1116
2024,6,16,110,3,0.2903
2024,6,16,110,2,0.1324
2024,6,16,110,11,0.0967
2025,5,8,130,1,0.6096
2025,5,8,130,8,0.2028
2025,5,8,130,7,0.1876
2025,5,17,210,11,0.4342
2025,5,17,210,10,0.3298
2025,5,17,210,9,0.236
2025,3,18,120,14,0.1705
2025,3,18,120,10,0.1041
2025,3,18,120,8,0.2249
2025,3,18,120,16,0.1245
2025,3,18,120,2,0.1836
2025,3,18,120,5,0.1461
2025,3,18,120,4,0.0269
2025,3,18,120,15,0.0194
2025,10,3,200,14,0.0951
2025,10,3,200,12,0.0653
2025,10,3,200,2,0.3648
2025,10,3,200,1,0.2302
2025,10,3,200,15,0.2446
2025,2,8,210,7,0.1099
2025,2,8,210,1,0.0693
2025,2,8,210,5,0.149
2025,2,8,210,13,0.1162
2025,2,8,210,16,0.1448
2025,2,8,210,11,0.2017
2025,2,8,210,2,0.2091
2025,2,8,100,12,0.7014
2025,2,8,100,15,0.0345
2025,2,8,100,7,0.2641
2025,11,16,110,13,0.5213
2025,11,16,110,6,0.3685
2025,11,16,110,7,0.1102
2024,1,17,100,6,0.261
2024,1,17,100,9,0.0572
2024,1,17,100,1,0.0006
2024,1,17,100,14,0.2331
2024,1,17,100,8,0.2023
2024,1,17,100,3,0.2458
2024,10,8,130,15,0.1115
2024,10,8,130,3,0.222
2024,10,8,130,11,0.0094
2024,10,8,130,4,0.2727
2024,10,8,130,8,0.3844
2024,7,20,110,1,0.168
2024,7,20,110,9,0.1291
2024,7,20,110,4,0.2185
2024,7,20,110,16,0.082
2024,7,20,110,7,0.1418
2024,7,20,110,10,0.0766
2024,7,20,110,8,0.0628
2024,7,20,110,15,0.1212
2025,8,1,100,15,0.1084
2025,8,1,100,16,0.0145
2025,8,1,100,2,0.1787
2025,8,1,100,5,0.2165
2025,8,1,100,7,0.2972
2025,8,1,100,8,0.1847
2024,6,3,130,11,0.697
2024,6,3,130,13,0.0655
2024,6,3,130,8,0.2375
2024,2,4,120,2,0.0941
2024,2,4,120,6,0.138
2024,2,4,120,11,0.4208
2024,2,4,120,10,0.0406
2024,2,4,120,15,0.0222
2024,2,4,120,7,0.2843
2024,6,2,210,7,0.0445
2024,6,2,210,10,0.1749
2024,6,2,210,3,0.3177
2024,6,2,210,1,0.1416
2024,6,2,210,12,0.2506
2024,6,2,210,13,0.0707
2024,12,5,210,16,0.08
2024,12,5,210,8,0.1514
2024,12,5,210,13,0.275
2024,12,5,210,4,0.1924
2024,12,5,210,1,0.2368
2024,12,5,210,11,0.0644
2025,8,19,110,4,0.066
2025,8,19,110,6,0.3661
2025,8,19,110,5,0.0617
2025,8,19,110,9,0.2856
2025,8,19,110,8,0.0595
2025,8,19,110,11,0.1611
2025,8,19,200,11,0.2819
2025,8,19,200,6,0.0836
2025,8,19,200,1,0.2806
2025,8,19,200,16,0.1434
2025,8,19,200,14,0.2105
2025,9,3,110,7,0.3636
2025,9,3,110,10,0.4627
2025,9,3,110,14,0.1737
2025,9,2,100,16,0.0049
2025,9,2,100,3,0.2902
2025,9,2,100,5,0.2806
2025,9,2,100,7,0.0904
2025,9,2,100,2,0.0799
2025,9,2,100,13,0.244
2025,9,2,100,4,0.01
2025,6,9,210,3,0.1837
2025,6,9,210,5,0.0672
2025,6,9,210,4,0.0053
2025,6,9,210,6,0.2055
2025,6,9,210,16,0.2121
2025,6,9,210,10,0.0316
2025,6,9,210,15,0.2946
2025,7,10,130,14,0.1776
2025,7,10,130,6,0.1989
2025,7,10,130,5,0.1031
2025,7,10,130,7,0.1497
2025,7,10,130,13,0.2291
2025,7,10,130,3,0.045
2025,7,10,130,9,0.0966
2024,9,12,110,11,0.0721
2024,9,12,110,16,0.0212
2024,9,12,110,7,0.1272
2024,9,12,110,1,0.5407
2024,9,12,110,13,0.0221
2024,9,12,110,3,0.2167
2024,9,8,210,15,0.0351
2024,9,8,210,14,0.1647
2024,9,8,210,16,0.2517
2024,9,8,210,2,0.0194
2024,9,8,210,3,0.1171
2024,9,8,210,6,0.412
2025,7,2,120,6,0.1387
2025,7,2,120,13,0.015
2025,7,2,120,14,0.1868
2025,7,2,120,9,0.0395
2025,7,2,120,1,0.0619
2025,7,2,120,16,0.1995
2025,7,2,120,2,0.168
2025,7,2,120,7,0.1906
2025,12,14,100,16,0.2164
2025,12,14,100,11,0.3108
2025,12,14,100,10,0.1618
2025,12,14,100,1,0.1269
2025,12,14,100,14,0.1841
2024,3,6,110,11,0.0572
2024,3,6,110,14,0.0534
2024,3,6,110,9,0.295
2024,3,6,110,13,0.0958
2024,3,6,110,5,0.205
2024,3,6,110,12,0.0927
2024,3,6,110,16,0.2009
2024,2,9,210,7,0.1336
2024,2,9,210,12,0.0869
2024,2,9,210,2,0.012
2024,2,9,210,4,0.2729
2024,2,9,210,8,0.2424
2024,2,9,210,13,0.2522
2025,2,7,120,2,0.2055
2025,2,7,120,12,0.2327
2025,2,7,120,3,0.1993
2025,2,7,120,7,0.1529
2025,2,7,120,11,0.0629
2025,2,7,120,13,0.1451
2025,2,7,120,10,0.0016
2025,10,16,130,1,0.3591
2025,10,16,130,5,0.304
2025,10,16,130,8,0.3369
2024,9,16,130,4,0.1879
2024,9,16,130,14,0.084
2024,9,16,130,2,0.146
2024,9,16,130,10,0.133
2024,9,16,130,13,0.1971
2024,9,16,130,3,0.1612
2024,9,16,130,6,0.0908
2025,11,12,110,7,0.0889
2025,11,12,110,5,0.0627
