monat,jahr,meldestelle_code,tarifverbund_id,ticket_code,anzahl,preis_eur,umsatz_eur,gueltig_ab,plz
12,2024,MS-BER-001,17,1,131,49.0,6419.0,2024-05-27,21422
4,2025,MS-LEJ-005,10,2,143,58.0,8294.0,2025-10-15,21320
1,2024,MS-BER-003,1,3,35,63.0,2205.0,2024-07-31,28520
2,2024,MS-STR-004,15,1,113,49.0,5537.0,2025-01-01,6489
1,2025,MS-DUI-003,10,3,104,63.0,6552.0,2025-01-18,46141
7,2025,MS-DUI-006,19,4,167,49.0,8183.0,2025-09-21,19048
11,2024,MS-HAJ-001,2,4,86,49.0,4214.0,2024-12-25,25283
12,2025,MS-DRS-004,13,5,202,39.0,7878.0,2024-04-10,84773
11,2025,MS-HAJ-001,1,4,14,49.0,686.0,2025-05-14,7778
8,2024,MS-STR-004,18,1,26,49.0,1274.0,2024-09-08,6121
8,2024,MS-LEJ-002,11,2,159,58.0,9222.0,2025-04-25,24158
5,2025,MS-NUE-003,15,2,162,58.0,9396.0,2025-02-24,22994
11,2024,MS-MUC-003,19,1,244,49.0,11956.0,2025-06-02,66836
9,2024,MS-FRA-002,15,3,183,63.0,11529.0,2025-08-01,89206
5,2024,MS-DUI-001,4,5,130,39.0,5070.0,2024-06-27,66405
3,2025,MS-BER-006,10,5,89,39.0,3471.0,2025-03-12,26934
2,2024,MS-FRA-004,16,4,68,49.0,3332.0,2024-01-06,89206
7,2024,MS-BER-006,10,2,62,58.0,3596.0,2024-12-14,2421
4,2025,MS-BRE-003,4,1,47,49.0,2303.0,2024-05-22,28501
8,2024,MS-HAJ-002,12,4,10,49.0,490.0,2025-12-26,10255
11,2025,MS-NUE-002,4,4,126,49.0,6174.0,2024-02-04,36004
9,2025,MS-BRE-001,3,1,27,49.0,1323.0,2024-09-26,3198
8,2025,MS-LEJ-005,17,2,237,58.0,13746.0,2024-05-20,26697
3,2024,MS-HAM-005,19,2,175,58.0,10150.0,2024-07-20,66905
9,2025,MS-STR-005,16,1,207,49.0,10143.0,2025-11-03,27740
2,2025,MS-NUE-004,2,2,56,58.0,3248.0,2024-05-30,56681
12,2024,MS-LEJ-004,1,3,20,63.0,1260.0,2025-06-06,25945
9,2024,MS-DUS-001,19,5,7,39.0,273.0,2024-11-06,28167
4,2025,MS-DRS-005,7,2,174,58.0,10092.0,2025-05-01,66019
4,2025,MS-HAM-006,6,4,146,49.0,7154.0,2025-10-10,19954
3,2024,MS-MUC-003,17,2,225,58.0,13050.0,2024-03-10,66019
10,2024,MS-CGN-003,8,4,219,49.0,10731.0,2025-10-02,75147
5,2024,MS-LEJ-006,2,4,15,49.0,735.0,2024-11-24,8311
1,2025,MS-FRA-003,12,4,120,49.0,5880.0,2025-09-12,50451
8,2024,MS-DUI-005,17,4,170,49.0,8330.0,2025-10-12,27884
10,2024,MS-HAJ-005,10,4,202,49.0,9898.0,2024-03-17,95271
7,2024,MS-HAM-002,18,1,185,49.0,9065.0,2024-05-29,8263
6,2024,MS-DUS-002,13,3,123,63.0,7749.0,2025-10-27,55440
9,2025,MS-DUI-004,11,3,223,63.0,14049.0,2025-04-26,11365
7,2025,MS-DUI-002,18,5,158,39.0,6162.0,2025-11-07,15248
8,2024,MS-ESS-001,3,4,92,49.0,4508.0,2025-06-29,13563
5,2024,MS-DUS-001,9,3,157,63.0,9891.0,2025-06-09,47529
6,2025,MS-STR-002,19,2,94,58.0,5452.0,2024-11-09,28467
9,2025,MS-LEJ-006,9,3,158,63.0,9954.0,2025-03-10,2845
10,2024,MS-MUC-004,10,2,180,58.0,10440.0,2025-12-03,75147
4,2025,MS-DRS-003,19,5,49,39.0,1911.0,2024-04-30,6121
11,2025,MS-STR-003,7,5,207,39.0,8073.0,2025-10-10,56953
11,2024,MS-HAJ-002,12,2,105,58.0,6090.0,2025-05-10,6384
10,2025,MS-DRS-002,18,3,42,63.0,2646.0,2024-09-17,19525
5,2024,MS-MUC-002,13,5,105,39.0,4095.0,2024-01-04,22802
5,2024,MS-HAJ-002,15,5,154,39.0,6006.0,2024-10-10,11365
4,2025,MS-DUS-001,2,4,165,49.0,8085.0,2025-05-16,17185
8,2024,MS-BRE-002,13,3,35,63.0,2205.0,2024-05-23,27690
6,2024,MS-BER-007,2,1,76,49.0,3724.0,2024-04-20,16847
3,2025,MS-HAM-006,14,2,15,58.0,870.0,2025-11-07,15232
1,2024,MS-MUC-001,11,5,189,39.0,7371.0,2024-10-10,61779
4,2025,MS-STR-001,8,5,159,39.0,6201.0,2025-08-07,9406
9,2025,MS-ESS-003,8,2,10,58.0,580.0,2025-07-20,16294
4,2025,MS-CGN-003,13,2,143,58.0,8294.0,2025-09-23,25701
2,2024,MS-NUE-006,20,3,212,63.0,13356.0,2025-05-12,30966
4,2024,MS-LEJ-006,8,2,122,58.0,7076.0,2025-09-16,28046
4,2024,MS-DUS-002,4,1,66,49.0,3234.0,2025-11-18,55633
10,2025,MS-DUI-003,13,4,59,49.0,2891.0,2024-08-25,30702
7,2024,MS-BRE-003,15,2,194,58.0,11252.0,2025-01-28,18945
1,2025,MS-NUE-002,9,2,230,58.0,13340.0,2025-11-20,14064
9,2025,MS-ESS-001,11,1,132,49.0,6468.0,2025-06-03,18508
8,2025,MS-DUI-004,7,3,41,63.0,2583.0,2025-12-21,20051
3,2025,MS-LEJ-005,7,2,85,58.0,4930.0,2024-12-27,93173
4,2025,MS-DUS-004,8,4,158,49.0,7742.0,2025-04-25,25539
11,2024,MS-HAM-002,15,1,104,49.0,5096.0,2025-08-08,70248
7,2025,MS-BER-003,16,4,190,49.0,9310.0,2025-04-01,87509
7,2024,MS-STR-004,12,2,73,58.0,4234.0,2025-01-10,60955
3,2025,MS-CGN-003,8,5,170,39.0,6630.0,2025-06-13,18940
1,2024,MS-LEJ-002,12,1,199,49.0,9751.0,2024-08-22,22522
2,2024,MS-DUI-005,18,1,69,49.0,3381.0,2024-03-22,10255
8,2025,MS-CGN-001,10,2,224,58.0,12992.0,2025-03-22,36004
4,2024,MS-LEJ-006,10,2,138,58.0,8004.0,2024-03-09,53183
10,2024,MS-BER-007,19,2,78,58.0,4524.0,2025-07-15,66712
3,2025,MS-STR-002,1,2,159,58.0,9222.0,2025-12-30,20051
2,2024,MS-DUS-001,6,5,36,39.0,1404.0,2025-04-18,16608
12,2025,MS-FRA-001,5,5,243,39.0,9477.0,2024-07-10,60887
6,2024,MS-CGN-003,9,5,213,39.0,8307.0,2024-01-22,14468
7,2024,MS-MUC-004,6,1,125,49.0,6125.0,2024-06-08,28501
10,2024,MS-LEJ-001,19,3,123,63.0,7749.0,2024-09-08,66241
12,2024,MS-MUC-001,8,2,168,58.0,9744.0,2025-09-12,8363
2,2024,MS-LEJ-002,5,1,78,49.0,3822.0,2025-04-16,10285
11,2025,MS-LEJ-004,18,5,190,39.0,7410.0,2025-02-17,10255
11,2025,MS-HAJ-005,12,5,152,39.0,5928.0,2025-02-18,9406
9,2025,MS-LEJ-006,6,5,224,39.0,8736.0,2025-05-26,30280
4,2024,MS-HAM-003,20,3,220,63.0,13860.0,2024-11-01,27242
7,2025,MS-LEJ-002,10,3,11,63.0,693.0,2024-11-18,66124
1,2024,MS-FRA-006,14,2,120,58.0,6960.0,2025-08-27,7778
11,2024,MS-DTM-001,13,2,41,58.0,2378.0,2024-01-17,47529
5,2025,MS-HAJ-001,13,4,187,49.0,9163.0,2025-04-21,88592
8,2024,MS-MUC-003,14,1,67,49.0,3283.0,2024-05-29,8822
5,2024,MS-LEJ-001,2,3,124,63.0,7812.0,2025-01-30,7504
2,2025,MS-DUI-003,10,3,215,63.0,13545.0,2025-06-08,15646
1,2025,MS-DRS-005,3,3,89,63.0,5607.0,2024-07-17,56988
1,2024,MS-HAM-006,5,5,74,39.0,2886.0,2024-03-02,25539
11,2024,MS-HAJ-005,12,1,119,49.0,5831.0,2025-02-17,56725
6,2025,MS-DUI-006,11,3,99,63.0,6237.0,2024-02-22,13563
8,2024,MS-HAJ-001,14,5,14,39.0,546.0,2025-11-13,8311
3,2024,MS-LEJ-002,11,4,192,49.0,9408.0,2025-10-12,60951
3,2024,MS-FRA-004,3,5,103,39.0,4017.0,2024-10-09,84133
1,2024,MS-BER-006,10,1,249,49.0,12201.0,2024-05-16,28435
10,2025,MS-FRA-003,14,2,114,58.0,6612.0,2025-07-14,15232
4,2025,MS-BER-001,3,2,224,58.0,12992.0,2024-02-08,35246
2,2025,MS-FRA-007,15,2,241,58.0,13978.0,2025-11-19,13009
2,2024,MS-DRS-002,11,5,191,39.0,7449.0,2025-01-16,66712
10,2025,MS-NUE-004,18,3,166,63.0,10458.0,2025-11-11,56278
11,2024,MS-DUI-002,17,3,211,63.0,13293.0,2025-08-31,9959
4,2024,MS-BER-003,14,4,74,49.0,3626.0,2024-12-02,13652
8,2025,MS-LEJ-005,2,5,81,39.0,3159.0,2024-09-20,27510
9,2024,MS-FRA-007,8,2,123,58.0,7134.0,2024-06-05,26840
7,2025,MS-LEJ-005,14,5,89,39.0,3471.0,2024-11-02,21775
3,2024,MS-DUI-006,16,1,203,49.0,9947.0,2024-11-17,20442
7,2025,MS-BRE-002,5,4,126,49.0,6174.0,2024-02-01,55682
2,2025,MS-DTM-002,8,4,230,49.0,11270.0,2025-05-18,80320
7,2024,MS-BRE-002,8,3,67,63.0,4221.0,2025-09-17,28046
3,2025,MS-DUI-003,11,5,101,39.0,3939.0,2024-03-25,30702
2,2024,MS-BER-002,5,5,114,39.0,4446.0,2025-05-19,21904
1,2024,MS-BER-001,16,2,13,58.0,754.0,2024-05-16,64460
11,2025,MS-ESS-003,19,1,15,49.0,735.0,2024-06-18,56988
2,2025,MS-BER-005,19,1,15,49.0,735.0,2025-09-21,24360
3,2024,MS-LEJ-004,16,1,73,49.0,3577.0,2025-08-30,64460
10,2024,MS-DUS-003,5,1,123,49.0,6027.0,2025-09-12,60955
11,2024,MS-HAJ-004,4,4,160,49.0,7840.0,2024-08-17,6405
1,2025,MS-LEJ-004,11,2,182,58.0,10556.0,2025-04-29,66405
9,2025,MS-DTM-002,10,4,112,49.0,5488.0,2024-08-28,56988
4,2025,MS-STR-002,15,2,185,58.0,10730.0,2024-06-07,24480
1,2024,MS-DUI-002,4,2,32,58.0,1856.0,2025-04-04,30280
12,2024,MS-HAM-003,10,3,181,63.0,11403.0,2024-11-23,17006
12,2024,MS-DRS-005,14,4,36,49.0,1764.0,2025-10-21,2845
12,2025,MS-FRA-005,16,1,98,49.0,4802.0,2024-06-09,95851
6,2024,MS-HAM-002,2,1,220,49.0,10780.0,2024-09-15,89073
8,2024,MS-DRS-003,13,3,120,63.0,7560.0,2024-05-16,56278
11,2025,MS-DTM-003,19,2,6,58.0,348.0,2024-06-17,64997
2,2025,MS-HAJ-001,11,2,15,58.0,870.0,2024-05-23,50468
5,2025,MS-FRA-004,6,4,14,49.0,686.0,2024-01-10,17698
12,2025,MS-ESS-001,20,3,91,63.0,5733.0,2024-01-03,29608
9,2025,MS-FRA-004,7,2,90,58.0,5220.0,2025-11-27,5888
9,2025,MS-LEJ-004,17,5,161,39.0,6279.0,2025-09-18,41612
12,2025,MS-BER-006,15,5,145,39.0,5655.0,2024-10-24,16057
1,2025,MS-DUS-003,11,1,109,49.0,5341.0,2025-08-26,19954
8,2024,MS-LEJ-007,15,5,151,39.0,5889.0,2024-08-24,55533
8,2024,MS-STR-005,10,1,214,49.0,10486.0,2024-08-22,2845
7,2025,MS-STR-005,1,5,63,39.0,2457.0,2024-02-11,48153
4,2025,MS-LEJ-004,1,4,17,49.0,833.0,2024-03-18,64811
1,2025,MS-HAJ-003,10,5,174,39.0,6786.0,2024-02-22,10646
9,2024,MS-NUE-003,10,1,223,49.0,10927.0,2024-08-28,89073
3,2025,MS-NUE-002,7,1,180,49.0,8820.0,2025-03-15,22007
11,2025,MS-STR-003,16,1,30,49.0,1470.0,2024-05-12,7298
3,2025,MS-DUS-004,9,4,46,49.0,2254.0,2025-03-12,45314
6,2024,MS-HAM-006,10,3,143,63.0,9009.0,2025-12-09,16847
2,2024,MS-CGN-001,4,1,249,49.0,12201.0,2024-09-02,20417
3,2025,MS-MUC-001,15,3,36,63.0,2268.0,2025-05-27,9261
9,2025,MS-MUC-002,16,5,76,39.0,2964.0,2024-03-26,76196
6,2024,MS-FRA-001,13,2,144,58.0,8352.0,2024-09-13,6550
10,2024,MS-HAM-005,3,2,42,58.0,2436.0,2024-12-16,28780
8,2024,MS-ESS-002,1,3,223,63.0,14049.0,2025-02-02,7062
2,2025,MS-HAJ-004,13,2,47,58.0,2726.0,2024-07-13,18706
10,2025,MS-HAM-002,8,4,147,49.0,7203.0,2025-04-13,89206
11,2025,MS-LEJ-001,7,1,14,49.0,686.0,2025-04-08,28542
10,2024,MS-ESS-003,1,3,171,63.0,10773.0,2024-12-12,90774
6,2024,MS-DRS-003,3,2,220,58.0,12760.0,2024-04-08,17185
10,2024,MS-MUC-004,16,4,146,49.0,7154.0,2025-07-18,6550
2,2025,MS-DUI-006,2,3,67,63.0,4221.0,2024-11-15,14956
5,2025,MS-BER-005,4,1,245,49.0,12005.0,2024-11-03,3198
12,2024,MS-STR-005,13,2,76,58.0,4408.0,2024-12-14,86465
9,2024,MS-ESS-004,3,4,83,49.0,4067.0,2024-11-03,96344
1,2024,MS-DUS-003,11,2,187,58.0,10846.0,2024-04-05,28167
6,2024,MS-MUC-001,4,3,201,63.0,12663.0,2024-12-07,56813
3,2024,MS-NUE-006,7,5,209,39.0,8151.0,2024-03-21,53183
5,2024,MS-DTM-002,18,5,238,39.0,9282.0,2024-03-22,6784
9,2025,MS-DTM-001,4,4,197,49.0,9653.0,2024-02-11,55280
2,2025,MS-DTM-005,9,1,40,49.0,1960.0,2024-03-11,22994
2,2024,MS-DRS-005,2,4,212,49.0,10388.0,2025-01-04,93173
5,2024,MS-CGN-002,19,5,234,39.0,9126.0,2024-09-10,21775
3,2025,MS-FRA-002,19,1,166,49.0,8134.0,2024-01-18,66712
12,2024,MS-MUC-003,6,5,66,39.0,2574.0,2025-02-21,25878
10,2025,MS-FRA-003,16,5,65,39.0,2535.0,2024-03-01,82536
10,2024,MS-LEJ-003,7,5,79,39.0,3081.0,2024-12-18,27702
10,2025,MS-LEJ-006,19,3,73,63.0,4599.0,2024-09-12,18508
12,2024,MS-LEJ-007,9,5,132,39.0,5148.0,2024-01-02,26606
10,2025,MS-FRA-003,9,2,152,58.0,8816.0,2024-07-07,5706
11,2024,MS-STR-003,5,1,64,49.0,3136.0,2024-09-12,7211
12,2024,MS-HAM-003,13,2,60,58.0,3480.0,2024-10-10,29282
11,2024,MS-FRA-005,4,1,110,49.0,5390.0,2024-04-19,55440
8,2024,MS-MUC-005,5,1,227,49.0,11123.0,2025-01-12,55526
7,2025,MS-HAJ-005,9,4,174,49.0,8526.0,2024-07-25,1084
4,2024,MS-LEJ-003,12,2,227,58.0,13166.0,2025-11-12,8444
8,2024,MS-HAJ-001,9,4,17,49.0,833.0,2024-09-15,24102
8,2025,MS-CGN-002,2,1,196,49.0,9604.0,2025-04-14,10255
4,2025,MS-LEJ-006,4,3,41,63.0,2583.0,2024-10-17,62291
7,2024,MS-BER-002,16,5,21,39.0,819.0,2025-08-23,66241
5,2025,MS-FRA-007,15,2,181,58.0,10498.0,2024-10-09,66019
5,2025,MS-CGN-002,16,2,117,58.0,6786.0,2024-05-16,25701
11,2024,MS-HAJ-001,13,2,247,58.0,14326.0,2025-07-18,13652
2,2024,MS-DUS-001,12,5,70,39.0,2730.0,2025-12-07,26840
11,2025,MS-HAJ-005,10,4,10,49.0,490.0,2024-03-05,15232
4,2024,MS-DUS-003,9,2,198,58.0,11484.0,2025-11-15,16025
11,2024,MS-HAJ-002,17,1,43,49.0,2107.0,2024-01-21,56278
10,2025,MS-ESS-001,1,4,54,49.0,2646.0,2024-07-10,28068
12,2025,MS-BRE-001,9,3,155,63.0,9765.0,2024-07-23,19954
11,2025,MS-DUI-004,19,5,96,39.0,3744.0,2024-04-08,89703
10,2025,MS-FRA-004,8,3,16,63.0,1008.0,2024-12-10,76196
4,2025,MS-NUE-001,11,4,63,49.0,3087.0,2025-03-17,19848
12,2024,MS-HAM-003,4,5,234,39.0,9126.0,2024-05-20,53183
1,2025,MS-FRA-005,15,4,141,49.0,6909.0,2024-03-15,29845
12,2025,MS-MUC-004,8,2,60,58.0,3480.0,2025-01-14,21320
5,2024,MS-BER-002,19,4,35,49.0,1715.0,2024-10-14,5676
4,2025,MS-HAM-005,11,2,161,58.0,9338.0,2024-05-01,21904
10,2025,MS-NUE-001,8,1,126,49.0,6174.0,2025-12-06,35699
11,2024,MS-BER-001,16,2,208,58.0,12064.0,2025-02-25,56744
2,2024,MS-HAJ-003,19,2,241,58.0,13978.0,2025-08-12,36004
7,2024,MS-ESS-002,12,4,147,49.0,7203.0,2025-12-13,28046
12,2024,MS-HAM-006,19,1,175,49.0,8575.0,2024-10-08,28467
3,2024,MS-STR-001,2,2,55,58.0,3190.0,2024-08-02,47269
5,2024,MS-DRS-002,2,4,62,49.0,3038.0,2025-09-25,30994
2,2024,MS-FRA-005,12,3,218,63.0,13734.0,2025-12-04,95271
12,2024,MS-HAM-002,6,4,101,49.0,4949.0,2024-01-08,27748
1,2025,MS-NUE-001,6,4,32,49.0,1568.0,2024-03-27,8624
4,2024,MS-HAM-003,5,4,32,49.0,1568.0,2025-03-21,50925
5,2024,MS-HAJ-005,18,5,248,39.0,9672.0,2025-08-28,16294
8,2025,MS-CGN-002,20,5,174,39.0,6786.0,2025-08-03,42785
7,2025,MS-FRA-001,20,4,76,49.0,3724.0,2024-11-19,60955
12,2024,MS-BER-003,7,4,80,49.0,3920.0,2025-01-19,8263
2,2025,MS-DUI-001,4,2,235,58.0,13630.0,2024-02-25,50925
9,2024,MS-DRS-005,13,5,187,39.0,7293.0,2024-05-18,22481
9,2024,MS-STR-001,5,2,237,58.0,13746.0,2024-02-21,13652
4,2024,MS-NUE-001,18,1,91,49.0,4459.0,2025-06-21,16057
5,2024,MS-STR-005,11,5,39,39.0,1521.0,2024-07-01,24473
8,2025,MS-FRA-005,5,2,183,58.0,10614.0,2025-10-13,22137
10,2024,MS-BRE-003,3,4,189,49.0,9261.0,2025-10-11,16326
12,2024,MS-DTM-004,15,2,179,58.0,10382.0,2024-10-09,56953
1,2024,MS-BER-002,1,1,225,49.0,11025.0,2024-02-01,22603
3,2025,MS-DUI-001,3,1,181,49.0,8869.0,2024-07-13,66561
8,2024,MS-NUE-001,12,1,206,49.0,10094.0,2025-10-07,7298
12,2024,MS-CGN-001,12,3,102,63.0,6426.0,2025-11-19,26606
5,2025,MS-STR-005,6,1,144,49.0,7056.0,2024-05-31,17610
5,2025,MS-HAJ-001,17,1,43,49.0,2107.0,2024-06-28,9849
9,2025,MS-DUI-006,2,3,102,63.0,6426.0,2025-04-25,25828
8,2025,MS-BER-004,2,5,17,39.0,663.0,2024-01-03,6489
4,2025,MS-LEJ-002,12,3,27,63.0,1701.0,2025-01-05,6121
9,2025,MS-CGN-001,13,4,149,49.0,7301.0,2024-05-05,41210
3,2025,MS-DUS-001,17,2,87,58.0,5046.0,2025-01-13,6489
6,2024,MS-DTM-002,6,5,101,39.0,3939.0,2024-02-12,15646
11,2024,MS-DRS-004,2,4,58,49.0,2842.0,2024-09-03,86465
10,2025,MS-ESS-003,1,5,204,39.0,7956.0,2025-10-13,14977
3,2024,MS-HAM-002,2,3,210,63.0,13230.0,2024-02-18,26970
5,2025,MS-HAJ-006,4,5,239,39.0,9321.0,2025-06-25,8352
5,2024,MS-STR-005,6,5,247,39.0,9633.0,2025-04-30,14935
9,2024,MS-FRA-003,13,2,140,58.0,8120.0,2025-10-25,20311
5,2025,MS-STR-003,5,1,41,49.0,2009.0,2025-12-14,93599
12,2025,MS-CGN-003,17,5,170,39.0,6630.0,2025-11-16,5470
7,2025,MS-DTM-001,6,1,67,49.0,3283.0,2025-03-05,7062
6,2024,MS-HAJ-006,14,2,31,58.0,1798.0,2024-11-13,9959
2,2025,MS-DRS-003,2,4,79,49.0,3871.0,2025-10-08,89073
6,2024,MS-LEJ-001,10,1,52,49.0,2548.0,2025-02-16,50925
6,2025,MS-NUE-002,6,3,54,63.0,3402.0,2024-01-24,2845
8,2024,MS-LEJ-002,10,4,207,49.0,10143.0,2024-10-13,36808
4,2024,MS-HAM-007,12,2,147,58.0,8526.0,2025-12-15,14468
5,2024,MS-DTM-005,5,4,161,49.0,7889.0,2025-12-14,21624
1,2025,MS-DUS-004,2,3,66,63.0,4158.0,2024-07-28,42785
6,2024,MS-FRA-003,17,3,155,63.0,9765.0,2024-11-18,6418
7,2024,MS-FRA-007,5,1,28,49.0,1372.0,2024-04-06,6784
9,2025,MS-DRS-003,4,5,17,39.0,663.0,2025-09-13,47269
10,2024,MS-HAM-005,7,4,60,49.0,2940.0,2024-05-17,93173
4,2025,MS-BER-006,14,1,190,49.0,9310.0,2024-03-19,22603
6,2025,MS-LEJ-003,4,4,250,49.0,12250.0,2025-05-27,96344
1,2024,MS-FRA-002,7,1,212,49.0,10388.0,2024-01-31,19284
6,2024,MS-LEJ-007,4,5,37,39.0,1443.0,2025-09-03,10255
4,2024,MS-LEJ-002,11,4,168,49.0,8232.0,2025-12-20,10646
12,2025,MS-DUS-003,20,1,250,49.0,12250.0,2025-03-01,24102
7,2024,MS-LEJ-001,20,3,39,63.0,2457.0,2024-02-29,20051
10,2025,MS-HAM-003,4,5,168,39.0,6552.0,2025-08-11,63642
9,2024,MS-DUS-004,8,2,106,58.0,6148.0,2025-06-26,66019
1,2025,MS-DUI-002,5,4,54,49.0,2646.0,2024-06-23,6121
4,2024,MS-DUI-004,20,5,42,39.0,1638.0,2024-03-16,50468
5,2025,MS-DTM-005,11,4,24,49.0,1176.0,2024-04-04,36602
12,2024,MS-DUS-004,5,5,142,39.0,5538.0,2025-02-21,8544
6,2024,MS-BER-003,11,2,131,58.0,7598.0,2025-02-08,91056
12,2025,MS-BER-006,17,1,34,49.0,1666.0,2024-05-11,92541
1,2024,MS-FRA-003,2,5,231,39.0,9009.0,2024-07-27,89764
7,2025,MS-DUI-004,3,1,103,49.0,5047.0,2024-06-06,6688
2,2025,MS-DTM-004,7,1,248,49.0,12152.0,2024-06-28,8159
5,2024,MS-ESS-001,12,1,214,49.0,10486.0,2025-03-16,13652
7,2024,MS-NUE-006,4,4,165,49.0,8085.0,2025-05-11,87509
10,2024,MS-FRA-005,17,3,79,63.0,4977.0,2024-02-11,27242
5,2024,MS-NUE-003,1,5,119,39.0,4641.0,2024-07-17,89936
4,2025,MS-DRS-005,18,5,39,39.0,1521.0,2025-02-21,25421
4,2024,MS-LEJ-001,20,1,18,49.0,882.0,2024-04-14,5470
8,2025,MS-BER-003,20,1,134,49.0,6566.0,2025-01-12,19617
5,2024,MS-DUS-003,19,2,244,58.0,14152.0,2024-01-17,6383
5,2025,MS-DUI-001,6,4,198,49.0,9702.0,2025-09-04,6032
10,2025,MS-NUE-006,13,3,217,63.0,13671.0,2025-07-19,5706
2,2025,MS-HAJ-005,10,2,142,58.0,8236.0,2025-01-09,17006
11,2025,MS-NUE-005,8,2,89,58.0,5162.0,2025-08-01,29845
1,2025,MS-HAJ-003,10,5,163,39.0,6357.0,2024-07-18,28953
2,2024,MS-FRA-002,8,3,204,63.0,12852.0,2024-05-24,8908
7,2025,MS-NUE-005,18,1,109,49.0,5341.0,2025-09-29,6554
9,2024,MS-DRS-004,5,4,168,49.0,8232.0,2024-04-30,66229
1,2025,MS-BRE-003,6,2,84,58.0,4872.0,2025-07-29,6121
9,2024,MS-DUI-004,8,3,176,63.0,11088.0,2025-11-09,18343
11,2025,MS-STR-003,17,2,173,58.0,10034.0,2025-07-28,7062
5,2024,MS-BER-001,12,4,232,49.0,11368.0,2025-11-10,30610
12,2024,MS-NUE-005,20,4,92,49.0,4508.0,2024-01-31,19250
7,2024,MS-DUI-002,12,5,178,39.0,6942.0,2024-05-30,96661
2,2025,MS-NUE-003,13,5,101,39.0,3939.0,2024-12-18,96344
4,2024,MS-BER-002,18,4,212,49.0,10388.0,2025-03-12,26840
4,2024,MS-HAJ-006,11,5,91,39.0,3549.0,2024-05-03,64997
5,2024,MS-LEJ-005,18,2,66,58.0,3828.0,2025-08-24,8263
9,2025,MS-DUS-001,2,1,218,49.0,10682.0,2024-06-17,66019
1,2024,MS-BER-001,17,4,158,49.0,7742.0,2025-02-04,89073
1,2024,MS-MUC-001,13,5,56,39.0,2184.0,2024-03-17,21775
10,2024,MS-DTM-005,1,1,247,49.0,12103.0,2024-03-08,73321
10,2024,MS-DUS-002,3,3,166,63.0,10458.0,2025-09-13,22709
1,2025,MS-DRS-002,14,2,225,58.0,13050.0,2025-10-06,14203
10,2024,MS-BRE-003,14,2,17,58.0,986.0,2025-01-12,50153
5,2025,MS-BER-003,16,4,118,49.0,5782.0,2025-09-05,36827
3,2025,MS-HAM-001,15,2,190,58.0,11020.0,2025-02-16,9849
11,2025,MS-MUC-003,20,2,93,58.0,5394.0,2024-01-20,16025
12,2024,MS-HAJ-001,16,4,241,49.0,11809.0,2024-02-18,28780
5,2024,MS-BER-003,13,5,177,39.0,6903.0,2025-06-30,34185
4,2024,MS-FRA-004,7,4,64,49.0,3136.0,2024-04-01,28501
6,2025,MS-CGN-003,7,3,239,63.0,15057.0,2025-02-14,28068
9,2025,MS-HAM-004,15,1,57,49.0,2793.0,2024-06-17,3875
2,2024,MS-DUI-004,6,1,102,49.0,4998.0,2024-04-25,50153
4,2025,MS-HAJ-004,11,2,124,58.0,7192.0,2025-05-22,16326
7,2025,MS-MUC-002,7,2,119,58.0,6902.0,2024-03-17,5470
5,2025,MS-STR-005,19,1,190,49.0,9310.0,2024-06-21,17006
1,2025,MS-MUC-005,13,3,135,63.0,8505.0,2024-02-14,22994
5,2025,MS-DUS-003,2,2,120,58.0,6960.0,2024-07-28,2421
2,2025,MS-LEJ-004,16,5,32,39.0,1248.0,2024-05-25,66810
11,2025,MS-HAJ-004,6,2,24,58.0,1392.0,2024-01-15,28780
8,2024,MS-DUI-002,18,2,31,58.0,1798.0,2025-10-05,28435
9,2025,MS-LEJ-007,6,5,144,39.0,5616.0,2024-12-14,8590
12,2025,MS-DUI-004,15,2,199,58.0,11542.0,2025-03-12,53183
2,2024,MS-HAJ-004,6,5,179,39.0,6981.0,2024-11-22,95561
6,2024,MS-STR-001,19,4,250,49.0,12250.0,2024-01-24,13009
7,2025,MS-MUC-002,15,4,184,49.0,9016.0,2024-03-03,97519
4,2025,MS-LEJ-005,17,2,225,58.0,13050.0,2024-01-16,75532
7,2024,MS-NUE-002,5,1,173,49.0,8477.0,2024-06-24,27690
11,2024,MS-ESS-002,11,2,27,58.0,1566.0,2025-02-06,3875
1,2025,MS-DTM-005,18,4,244,49.0,11956.0,2024-04-17,6740
7,2025,MS-NUE-005,5,1,138,49.0,6762.0,2025-10-28,8909
2,2024,MS-NUE-006,5,3,150,63.0,9450.0,2025-02-11,66083
9,2024,MS-DUI-002,18,3,65,63.0,4095.0,2025-03-16,19444
9,2025,MS-BER-003,6,2,233,58.0,13514.0,2024-02-08,56744
10,2024,MS-STR-001,18,4,189,49.0,9261.0,2025-09-04,6459
9,2025,MS-DUS-004,5,3,230,63.0,14490.0,2025-09-12,56953
11,2024,MS-HAM-004,10,3,120,63.0,7560.0,2025-10-03,16326
1,2025,MS-BRE-003,3,3,241,63.0,15183.0,2024-07-02,41210
8,2025,MS-LEJ-003,16,2,143,58.0,8294.0,2025-11-03,28520
10,2024,MS-DRS-001,9,4,204,49.0,9996.0,2024-03-20,18945
12,2024,MS-DRS-003,16,5,141,39.0,5499.0,2025-05-19,89729
10,2024,MS-NUE-006,14,5,132,39.0,5148.0,2024-06-06,28435
