jahr,monat,tarifverbund_id,ticket_code,bundesland_code2,anteil
2025,4,15,2,9,0.401
2025,4,15,2,8,0.026
2025,4,15,2,7,0.2479
2025,4,15,2,5,0.3251
2024,11,1,2,11,0.4754
2024,11,1,2,9,0.2466
2024,11,1,2,7,0.278
2024,5,19,4,12,0.3402
2024,5,19,4,8,0.0087
2024,5,19,4,16,0.4003
2024,5,19,4,6,0.2508
2024,4,13,2,2,0.0662
2024,4,13,2,12,0.2049
2024,4,13,2,13,0.0776
2024,4,13,2,11,0.1736
2024,4,13,2,4,0.0261
2024,4,13,2,5,0.1853
2024,4,13,2,9,0.1833
2024,4,13,2,7,0.083
2024,5,13,5,9,0.049
2024,5,13,5,5,0.2073
2024,5,13,5,2,0.2133
2024,5,13,5,13,0.147
2024,5,13,5,4,0.2048
2024,5,13,5,15,0.1786
2024,2,14,2,2,0.2144
2024,2,14,2,5,0.2695
2024,2,14,2,14,0.0968
2024,2,14,2,16,0.1229
2024,2,14,2,8,0.2672
2024,2,14,2,12,0.0292
2025,6,2,4,9,0.2079
2025,6,2,4,16,0.3602
2025,6,2,4,2,0.2705
2025,6,2,4,6,0.1614
2025,9,12,3,1,0.001
2025,9,12,3,13,0.0684
2025,9,12,3,16,0.1044
2025,9,12,3,11,0.1968
2025,9,12,3,15,0.0379
2025,9,12,3,3,0.0853
2025,9,12,3,8,0.2439
2025,9,12,3,12,0.2623
2024,12,6,2,5,0.308
2024,12,6,2,14,0.0471
2024,12,6,2,10,0.0612
2024,12,6,2,11,0.2092
2024,12,6,2,7,0.1156
2024,12,6,2,6,0.0994
2024,12,6,2,8,0.0298
2024,12,6,2,15,0.1297
2024,10,19,4,13,0.2159
2024,10,19,4,14,0.1513
2024,10,19,4,10,0.1465
2024,10,19,4,4,0.2121
2024,10,19,4,1,0.2278
2024,10,19,4,12,0.0464
2025,9,14,2,6,0.0219
2025,9,14,2,1,0.0909
2025,9,14,2,7,0.2339
2025,9,14,2,10,0.029
2025,9,14,2,14,0.1775
2025,9,14,2,13,0.1075
2025,9,14,2,5,0.2272
2025,9,14,2,3,0.1121
2025,7,12,4,16,0.2006
2025,7,12,4,2,0.1026
2025,7,12,4,4,0.1159
2025,7,12,4,12,0.0555
2025,7,12,4,14,0.0579
2025,7,12,4,13,0.2214
2025,7,12,4,5,0.1952
2025,7,12,4,10,0.0509
2024,2,2,1,14,0.1398
2024,2,2,1,13,0.126
2024,2,2,1,3,0.2974
2024,2,2,1,1,0.4368
2024,3,13,5,15,0.307
2024,3,13,5,2,0.3432
2024,3,13,5,1,0.14
2024,3,13,5,8,0.0747
2024,3,13,5,3,0.1351
2025,3,13,3,9,0.076
2025,3,13,3,2,0.0536
2025,3,13,3,15,0.2074
2025,3,13,3,16,0.2276
2025,3,13,3,1,0.2145
2025,3,13,3,12,0.2209
2024,11,20,5,2,0.3192
2024,11,20,5,1,0.2191
2024,11,20,5,5,0.0432
2024,11,20,5,9,0.2912
2024,11,20,5,10,0.0134
2024,11,20,5,7,0.0585
2024,11,20,5,14,0.0554
2024,11,4,4,11,0.2223
2024,11,4,4,15,0.1355
2024,11,4,4,8,0.0815
2024,11,4,4,3,0.0981
2024,11,4,4,2,0.3063
2024,11,4,4,6,0.1563
2025,12,18,2,12,0.2155
2025,12,18,2,15,0.2678
2025,12,18,2,7,0.0927
2025,12,18,2,5,0.1101
2025,12,18,2,13,0.3139
2025,3,5,5,16,0.4235
2025,3,5,5,13,0.2927
2025,3,5,5,3,0.1257
2025,3,5,5,9,0.0363
2025,3,5,5,11,0.1218
2025,6,1,5,9,0.2831
2025,6,1,5,3,0.2639
2025,6,1,5,12,0.0116
2025,6,1,5,8,0.1015
2025,6,1,5,7,0.2018
2025,6,1,5,2,0.1381
2025,11,1,5,4,0.0447
2025,11,1,5,14,0.415
2025,11,1,5,12,0.0863
2025,11,1,5,3,0.0804
2025,11,1,5,2,0.2432
2025,11,1,5,6,0.1304
2025,8,13,3,7,0.084
2025,8,13,3,10,0.1701
2025,8,13,3,1,0.0322
2025,8,13,3,9,0.1122
2025,8,13,3,15,0.0971
2025,8,13,3,3,0.3351
2025,8,13,3,16,0.0417
2025,8,13,3,2,0.1276
2025,1,4,4,11,0.0516
2025,1,4,4,3,0.5287
2025,1,4,4,1,0.4197
2024,6,18,4,9,0.1507
2024,6,18,4,10,0.2183
2024,6,18,4,11,0.0746
2024,6,18,4,1,0.168
2024,6,18,4,6,0.1686
2024,6,18,4,13,0.2198
2025,9,13,1,5,0.2434
2025,9,13,1,4,0.2268
2025,9,13,1,14,0.1669
2025,9,13,1,1,0.1837
2025,9,13,1,11,0.0282
2025,9,13,1,16,0.0778
2025,9,13,1,6,0.0732
2025,1,5,5,3,0.253
2025,1,5,5,1,0.0924
2025,1,5,5,14,0.2441
2025,1,5,5,4,0.2122
2025,1,5,5,16,0.0391
2025,1,5,5,7,0.1592
2025,4,7,5,10,0.1722
2025,4,7,5,15,0.2155
2025,4,7,5,11,0.1328
2025,4,7,5,16,0.1268
2025,4,7,5,3,0.2293
2025,4,7,5,6,0.1234
2025,2,7,5,14,0.1659
2025,2,7,5,2,0.1628
2025,2,7,5,13,0.0155
2025,2,7,5,7,0.1306
2025,2,7,5,6,0.1772
2025,2,7,5,10,0.0857
2025,2,7,5,3,0.2623
2025,8,2,3,16,0.2429
2025,8,2,3,9,0.1346
2025,8,2,3,11,0.2025
2025,8,2,3,14,0.42
2025,12,19,4,10,0.4774
2025,12,19,4,3,0.2697
2025,12,19,4,15,0.0436
2025,12,19,4,11,0.0699
2025,12,19,4,5,0.0412
2025,12,19,4,4,0.0982
2024,7,5,1,14,0.2478
2024,7,5,1,2,0.1084
2024,7,5,1,8,0.1786
2024,7,5,1,11,0.2344
2024,7,5,1,12,0.005
2024,7,5,1,10,0.2258
2024,11,10,4,6,0.1236
2024,11,10,4,13,0.2093
2024,11,10,4,3,0.0933
2024,11,10,4,7,0.2151
2024,11,10,4,1,0.225
2024,11,10,4,2,0.1337
2025,6,4,4,11,0.0958
2025,6,4,4,15,0.0355
2025,6,4,4,14,0.4456
2025,6,4,4,13,0.1176
2025,6,4,4,3,0.3055
2025,9,7,4,1,0.1798
2025,9,7,4,16,0.1261
2025,9,7,4,7,0.111
2025,9,7,4,2,0.1802
2025,9,7,4,15,0.204
2025,9,7,4,3,0.1989
2025,7,11,3,12,0.4164
2025,7,11,3,16,0.3191
2025,7,11,3,11,0.1319
2025,7,11,3,15,0.0146
2025,7,11,3,14,0.118
2024,7,17,1,7,0.1388
2024,7,17,1,14,0.4302
2024,7,17,1,1,0.431
2025,2,4,2,7,0.1911
2025,2,4,2,2,0.0088
2025,2,4,2,5,0.067
2025,2,4,2,13,0.0614
2025,2,4,2,8,0.2832
2025,2,4,2,3,0.3885
2024,1,13,1,1,0.1053
2024,1,13,1,14,0.2962
2024,1,13,1,8,0.1399
2024,1,13,1,10,0.1192
2024,1,13,1,4,0.0367
2024,1,13,1,12,0.3027
2024,11,11,3,14,0.2147
2024,11,11,3,16,0.2934
2024,11,11,3,8,0.0109
2024,11,11,3,12,0.1174
2024,11,11,3,10,0.1508
2024,11,11,3,13,0.2128
2024,12,9,3,16,0.132
2024,12,9,3,4,0.0639
2024,12,9,3,12,0.1546
2024,12,9,3,1,0.2121
2024,12,9,3,9,0.0279
2024,12,9,3,13,0.1485
2024,12,9,3,7,0.1541
2024,12,9,3,6,0.1069
2025,4,11,2,1,0.1299
2025,4,11,2,3,0.0877
2025,4,11,2,5,0.083
2025,4,11,2,12,0.3436
2025,4,11,2,4,0.1282
2025,4,11,2,8,0.2276
2025,9,3,5,15,0.1627
2025,9,3,5,3,0.1636
2025,9,3,5,5,0.1727
2025,9,3,5,12,0.1272
2025,9,3,5,13,0.0578
2025,9,3,5,7,0.1532
2025,9,3,5,11,0.1364
2025,9,3,5,6,0.0264
2025,10,6,2,6,0.3219
2025,10,6,2,10,0.3826
2025,10,6,2,8,0.2003
2025,10,6,2,2,0.0952
2024,2,16,3,2,0.0578
2024,2,16,3,1,0.2843
2024,2,16,3,6,0.1666
2024,2,16,3,5,0.2669
2024,2,16,3,14,0.1117
2024,2,16,3,11,0.0377
2024,2,16,3,3,0.075
2025,1,3,1,8,0.068
2025,1,3,1,16,0.0385
2025,1,3,1,5,0.1758
2025,1,3,1,6,0.1313
2025,1,3,1,13,0.1705
2025,1,3,1,1,0.1799
2025,1,3,1,9,0.236
2025,6,14,5,15,0.2173
2025,6,14,5,14,0.3058
2025,6,14,5,13,0.0363
2025,6,14,5,2,0.2004
2025,6,14,5,16,0.1807
2025,6,14,5,10,0.0595
2025,9,2,1,7,0.1763
2025,9,2,1,15,0.328
2025,9,2,1,6,0.4957
2025,8,5,2,16,0.1049
2025,8,5,2,12,0.0432
2025,8,5,2,14,0.266
2025,8,5,2,2,0.1376
2025,8,5,2,3,0.1303
2025,8,5,2,11,0.2411
2025,8,5,2,6,0.0769
2024,8,7,3,11,0.1218
2024,8,7,3,5,0.2468
2024,8,7,3,9,0.1179
2024,8,7,3,3,0.2175
2024,8,7,3,2,0.0496
2024,8,7,3,15,0.2464
2025,1,13,2,8,0.2026
2025,1,13,2,3,0.2146
2025,1,13,2,13,0.1164
2025,1,13,2,7,0.1538
2025,1,13,2,14,0.2128
2025,1,13,2,12,0.0998
2025,11,15,3,3,0.2154
2025,11,15,3,2,0.6721
2025,11,15,3,6,0.1125
2025,2,15,1,13,0.2995
2025,2,15,1,16,0.291
2025,2,15,1,1,0.4095
2025,8,18,4,10,0.36
2025,8,18,4,7,0.2849
2025,8,18,4,15,0.3551
2025,3,14,3,11,0.1422
2025,3,14,3,15,0.0907
2025,3,14,3,6,0.0417
2025,3,14,3,1,0.1106
2025,3,14,3,5,0.1602
2025,3,14,3,9,0.1325
2025,3,14,3,10,0.1417
2025,3,14,3,3,0.1804
2024,6,11,3,13,0.0953
2024,6,11,3,16,0.1759
2024,6,11,3,4,0.2153
2024,6,11,3,5,0.1273
2024,6,11,3,2,0.1323
2024,6,11,3,1,0.0523
2024,6,11,3,9,0.1252
2024,6,11,3,6,0.0764
2024,12,15,2,6,0.1784
2024,12,15,2,1,0.0727
2024,12,15,2,15,0.2331
2024,12,15,2,13,0.2187
2024,12,15,2,9,0.2971
2024,8,17,3,2,0.2916
2024,8,17,3,14,0.5695
2024,8,17,3,6,0.1389
2024,6,1,4,4,0.1639
2024,6,1,4,8,0.1344
2024,6,1,4,5,0.165
2024,6,1,4,10,0.0944
2024,6,1,4,12,0.1492
2024,6,1,4,1,0.1047
2024,6,1,4,15,0.089
2024,6,1,4,6,0.0994
2025,9,19,3,10,0.2963
2025,9,19,3,5,0.0724
2025,9,19,3,11,0.1954
2025,9,19,3,13,0.3815
2025,9,19,3,12,0.0544
2025,12,7,1,7,0.2036
2025,12,7,1,14,0.237
2025,12,7,1,13,0.0234
2025,12,7,1,6,0.0178
2025,12,7,1,8,0.2542
2025,12,7,1,2,0.1363
2025,12,7,1,3,0.1277
2025,7,6,2,13,0.2308
2025,7,6,2,10,0.1546
2025,7,6,2,9,0.1685
2025,7,6,2,14,0.2637
2025,7,6,2,7,0.1824
2024,4,3,1,14,0.1329
2024,4,3,1,16,0.1255
2024,4,3,1,3,0.2654
2024,4,3,1,15,0.1407
2024,4,3,1,9,0.1451
2024,4,3,1,13,0.1904
2024,3,7,5,16,0.3463
2024,3,7,5,1,0.0446
2024,3,7,5,12,0.3201
2024,3,7,5,3,0.0414
2024,3,7,5,9,0.1388
2024,3,7,5,6,0.1088
2024,9,1,5,5,0.1265
2024,9,1,5,2,0.206
2024,9,1,5,6,0.037
2024,9,1,5,16,0.1535
2024,9,1,5,14,0.0127
2024,9,1,5,13,0.2328
2024,9,1,5,11,0.2315
2024,11,15,1,6,0.0031
2024,11,15,1,14,0.8273
2024,11,15,1,12,0.1021
2024,11,15,1,8,0.0675
2024,12,11,1,10,0.25
2024,12,11,1,16,0.2498
2024,12,11,1,8,0.0398
2024,12,11,1,6,0.0415
2024,12,11,1,7,0.1907
2024,12,11,1,14,0.2282
2025,10,13,1,15,0.1229
2025,10,13,1,3,0.2856
2025,10,13,1,14,0.1076
2025,10,13,1,12,0.0145
2025,10,13,1,6,0.2127
2025,10,13,1,2,0.1406
2025,10,13,1,10,0.088
2025,10,13,1,7,0.0281
2024,1,16,2,1,0.3257
2024,1,16,2,10,0.1303
2024,1,16,2,11,0.2723
2024,1,16,2,13,0.2717
2025,9,9,2,7,0.4807
2025,9,9,2,10,0.0441
2025,9,9,2,9,0.4752
2025,1,13,4,16,0.2711
2025,1,13,4,9,0.2191
2025,1,13,4,1,0.3965
2025,1,13,4,2,0.1133
2024,7,19,1,8,0.1966
2024,7,19,1,14,0.3571
2024,7,19,1,12,0.2685
2024,7,19,1,10,0.1778
2025,5,4,1,16,0.6243
2025,5,4,1,14,0.3315
2025,5,4,1,1,0.0442
2024,5,9,3,11,0.1091
2024,5,9,3,7,0.0935
2024,5,9,3,5,0.1659
2024,5,9,3,2,0.0582
2024,5,9,3,13,0.1991
2024,5,9,3,12,0.2644
2024,5,9,3,9,0.1098
2025,8,14,5,11,0.0301
2025,8,14,5,3,0.0434
2025,8,14,5,1,0.2718
2025,8,14,5,12,0.0785
2025,8,14,5,14,0.2866
2025,8,14,5,5,0.2738
2025,8,14,5,7,0.0158
2025,11,9,2,8,0.2471
2025,11,9,2,16,0.4651
2025,11,9,2,9,0.1319
2025,11,9,2,13,0.1559
2025,10,10,5,14,0.2546
2025,10,10,5,2,0.0052
2025,10,10,5,8,0.1544
2025,10,10,5,1,0.1633
2025,10,10,5,7,0.0283
2025,10,10,5,11,0.2126
2025,10,10,5,4,0.1816
2024,1,4,5,10,0.0444
2024,1,4,5,16,0.3362
2024,1,4,5,7,0.1076
2024,1,4,5,8,0.5118
2024,6,7,4,6,0.2886
2024,6,7,4,13,0.1666
2024,6,7,4,4,0.0125
2024,6,7,4,9,0.2439
2024,6,7,4,7,0.2884
2024,6,8,2,10,0.1534
2024,6,8,2,11,0.2154
2024,6,8,2,3,0.0976
2024,6,8,2,1,0.0902
2024,6,8,2,13,0.1622
2024,6,8,2,8,0.1502
2024,6,8,2,5,0.131
2024,7,10,2,6,0.4472
2024,7,10,2,12,0.2388
2024,7,10,2,9,0.314
2025,7,15,4,5,0.4784
2025,7,15,4,12,0.4206
2025,7,15,4,9,0.101
2025,7,2,4,11,0.0744
2025,7,2,4,15,0.1805
2025,7,2,4,16,0.0877
2025,7,2,4,6,0.0574
2025,7,2,4,14,0.2614
2025,7,2,4,5,0.0895
2025,7,2,4,8,0.2491
2024,3,14,1,1,0.3127
2024,3,14,1,10,0.2334
2024,3,14,1,8,0.1433
2024,3,14,1,16,0.3106
2025,2,16,4,16,0.0069
2025,2,16,4,13,0.1826
2025,2,16,4,7,0.1473
2025,2,16,4,9,0.1475
2025,2,16,4,2,0.0774
2025,2,16,4,11,0.1783
2025,2,16,4,12,0.1815
2025,2,16,4,15,0.0785
2025,10,5,3,1,0.5771
2025,10,5,3,2,0.2741
2025,10,5,3,8,0.1366
2025,10,5,3,6,0.0122
2024,1,6,1,12,0.1435
2024,1,6,1,4,0.3399
2024,1,6,1,2,0.1109
2024,1,6,1,10,0.2338
2024,1,6,1,11,0.1719
2024,6,11,2,16,0.0839
2024,6,11,2,15,0.0787
2024,6,11,2,12,0.3295
2024,6,11,2,14,0.1589
2024,6,11,2,10,0.349
2025,7,18,4,16,0.3004
2025,7,18,4,3,0.0347
2025,7,18,4,9,0.0682
2025,7,18,4,4,0.0346
2025,7,18,4,11,0.138
2025,7,18,4,10,0.3029
2025,7,18,4,12,0.1212
2024,2,3,5,9,0.1562
2024,2,3,5,4,0.1732
2024,2,3,5,14,0.2247
2024,2,3,5,11,0.0005
2024,2,3,5,1,0.1087
2024,2,3,5,13,0.1713
2024,2,3,5,16,0.1654
2025,3,6,3,14,0.2158
2025,3,6,3,16,0.1481
2025,3,6,3,7,0.1147
2025,3,6,3,5,0.2409
2025,3,6,3,2,0.2805
2025,9,15,3,2,0.6145
2025,9,15,3,5,0.0071
2025,9,15,3,7,0.2664
2025,9,15,3,9,0.112
2024,7,12,3,1,0.116
2024,7,12,3,12,0.1939
2024,7,12,3,4,0.037
2024,7,12,3,15,0.3682
2024,7,12,3,7,0.0164
2024,7,12,3,2,0.2544
2024,7,12,3,14,0.0141
2025,9,12,2,11,0.2302
2025,9,12,2,14,0.2271
2025,9,12,2,5,0.1437
2025,9,12,2,4,0.0654
2025,9,12,2,2,0.0202
2025,9,12,2,8,0.1658
2025,9,12,2,13,0.1212
2025,9,12,2,6,0.0264
2024,3,13,1,4,0.2709
2024,3,13,1,2,0.2111
2024,3,13,1,1,0.2382
2024,3,13,1,14,0.0189
2024,3,13,1,7,0.2442
2024,3,13,1,6,0.0167
2024,7,12,2,14,0.0976
2024,7,12,2,2,0.1265
2024,7,12,2,15,0.0318
2024,7,12,2,11,0.2493
2024,7,12,2,1,0.0773
2024,7,12,2,9,0.1988
2024,7,12,2,12,0.2187
2025,11,2,5,15,0.3466
2025,11,2,5,7,0.3835
2025,11,2,5,8,0.2699
2025,7,14,5,1,0.1101
2025,7,14,5,8,0.0588
2025,7,14,5,9,0.3406
2025,7,14,5,6,0.0387
2025,7,14,5,10,0.4518
2024,2,14,4,5,0.2163
2024,2,14,4,11,0.2929
2024,2,14,4,9,0.3777
2024,2,14,4,16,0.1131
2025,4,9,1,2,0.2774
2025,4,9,1,1,0.2435
2025,4,9,1,3,0.3093
2025,4,9,1,5,0.1698
2025,5,20,1,5,0.1214
2025,5,20,1,3,0.0027
2025,5,20,1,8,0.1928
2025,5,20,1,16,0.223
2025,5,20,1,10,0.0188
2025,5,20,1,6,0.1667
2025,5,20,1,13,0.2746
2024,9,12,1,14,0.537
2024,9,12,1,6,0.3523
2024,9,12,1,4,0.1107
2025,12,10,3,11,0.2909
2025,12,10,3,4,0.4232
2025,12,10,3,16,0.2859
2024,1,15,4,11,0.0661
2024,1,15,4,14,0.0211
2024,1,15,4,10,0.1764
2024,1,15,4,15,0.1833
2024,1,15,4,6,0.0998
2024,1,15,4,13,0.1852
2024,1,15,4,5,0.1286
2024,1,15,4,7,0.1395
2025,8,2,2,7,0.1113
2025,8,2,2,4,0.0998
2025,8,2,2,8,0.5362
2025,8,2,2,12,0.1965
2025,8,2,2,6,0.0399
2025,8,2,2,16,0.0163
2025,10,8,4,5,0.1258
2025,10,8,4,16,0.3789
2025,10,8,4,8,0.4953
2024,3,9,5,1,0.3713
2024,3,9,5,4,0.2862
2024,3,9,5,15,0.3425
2025,2,20,3,11,0.0914
2025,2,20,3,14,0.011
2025,2,20,3,9,0.4315
2025,2,20,3,4,0.4661
2025,8,4,3,5,0.4292
2025,8,4,3,7,0.0605
2025,8,4,3,11,0.5103
2024,2,19,3,15,0.1482
2024,2,19,3,4,0.2111
2024,2,19,3,6,0.2192
2024,2,19,3,13,0.2238
2024,2,19,3,14,0.1977
2025,2,10,4,3,0.1335
2025,2,10,4,2,0.0611
2025,2,10,4,16,0.0825
2025,2,10,4,14,0.1222
2025,2,10,4,4,0.177
2025,2,10,4,12,0.1466
2025,2,10,4,9,0.1129
2025,2,10,4,7,0.1642
2025,4,13,5,5,0.1819
2025,4,13,5,6,0.1995
2025,4,13,5,4,0.1947
2025,4,13,5,1,0.2214
2025,4,13,5,11,0.2025
2025,5,6,3,3,0.3337
2025,5,6,3,13,0.0326
2025,5,6,3,8,0.2558
2025,5,6,3,15,0.3779
2025,4,14,5,12,0.1687
2025,4,14,5,8,0.1739
2025,4,14,5,9,0.1202
2025,4,14,5,15,0.0652
2025,4,14,5,3,0.0974
2025,4,14,5,6,0.2238
2025,4,14,5,11,0.1419
2025,4,14,5,14,0.0089
2024,1,14,3,7,0.1831
2024,1,14,3,8,0.1415
2024,1,14,3,14,0.4111
2024,1,14,3,4,0.2643
2024,5,5,5,9,0.1846
2024,5,5,5,16,0.3248
2024,5,5,5,2,0.1441
2024,5,5,5,3,0.0258
2024,5,5,5,14,0.3207
2025,5,17,4,14,0.229
2025,5,17,4,8,0.3101
2025,5,17,4,15,0.1702
2025,5,17,4,7,0.0154
2025,5,17,4,13,0.2753
2024,7,10,5,3,0.1728
2024,7,10,5,6,0.2169
2024,7,10,5,2,0.2648
2024,7,10,5,5,0.3123
2024,7,10,5,9,0.0332
2025,2,14,3,12,0.2758
2025,2,14,3,1,0.2708
2025,2,14,3,9,0.4534
2025,8,12,5,9,0.2927
2025,8,12,5,4,0.2205
2025,8,12,5,12,0.2169
2025,8,12,5,10,0.2674
2025,8,12,5,3,0.0025
2025,2,4,3,10,0.2964
2025,2,4,3,14,0.2575
2025,2,4,3,6,0.2374
2025,2,4,3,13,0.0037
2025,2,4,3,7,0.205
2025,9,5,3,13,0.2966
2025,9,5,3,4,0.1879
2025,9,5,3,15,0.2043
2025,9,5,3,12,0.3112
2025,12,10,2,15,0.1379
2025,12,10,2,6,0.3029
2025,12,10,2,13,0.1343
2025,12,10,2,2,0.141
2025,12,10,2,16,0.2742
2025,12,10,2,4,0.0097
2024,8,11,2,5,0.2874
2024,8,11,2,16,0.3789
2024,8,11,2,12,0.204
2024,8,11,2,1,0.1297
2025,12,14,4,13,0.1031
2025,12,14,4,16,0.0073
2025,12,14,4,15,0.2483
2025,12,14,4,12,0.2915
2025,12,14,4,9,0.0486
2025,12,14,4,5,0.3012
2025,9,3,4,13,0.2886
2025,9,3,4,7,0.1017
2025,9,3,4,4,0.0586
2025,9,3,4,15,0.3074
2025,9,3,4,2,0.2437
2024,9,17,5,3,0.097
2024,9,17,5,16,0.4508
2024,9,17,5,2,0.3291
2024,9,17,5,11,0.0146
2024,9,17,5,9,0.1085
2025,6,9,5,10,0.0335
2025,6,9,5,4,0.0275
2025,6,9,5,15,0.2483
2025,6,9,5,5,0.0823
2025,6,9,5,11,0.4117
2025,6,9,5,9,0.1967
2025,2,4,1,4,0.202
2025,2,4,1,3,0.029
2025,2,4,1,9,0.4034
2025,2,4,1,7,0.3656
2024,3,6,2,7,0.389
2024,3,6,2,5,0.0929
2024,3,6,2,16,0.3365
2024,3,6,2,12,0.1816
2025,10,8,3,15,0.3458
2025,10,8,3,5,0.1555
2025,10,8,3,4,0.2877
2025,10,8,3,1,0.211
2025,2,18,1,11,0.2232
2025,2,18,1,15,0.2795
2025,2,18,1,10,0.3576
2025,2,18,1,8,0.1397
2025,7,16,1,12,0.1761
2025,7,16,1,16,0.2327
2025,7,16,1,14,0.0503
2025,7,16,1,15,0.0716
2025,7,16,1,5,0.2586
2025,7,16,1,7,0.2107
2025,10,8,1,13,0.0346
2025,10,8,1,15,0.2528
2025,10,8,1,11,0.0158
2025,10,8,1,3,0.3204
2025,10,8,1,12,0.0571
2025,10,8,1,10,0.3193
2024,12,19,5,10,0.1112
2024,12,19,5,11,0.2058
2024,12,19,5,2,0.0327
2024,12,19,5,12,0.0996
2024,12,19,5,13,0.204
2024,12,19,5,4,0.1362
2024,12,19,5,8,0.2105
2024,9,9,5,15,0.1488
2024,9,9,5,3,0.0236
2024,9,9,5,5,0.2235
2024,9,9,5,4,0.2413
2024,9,9,5,9,0.1227
2024,9,9,5,1,0.2401
2024,4,8,1,13,0.0544
2024,4,8,1,1,0.4352
2024,4,8,1,15,0.1552
2024,4,8,1,5,0.3552
2025,4,8,4,15,0.246
2025,4,8,4,2,0.1509
2025,4,8,4,16,0.1623
2025,4,8,4,9,0.0962
2025,4,8,4,11,0.0556
2025,4,8,4,4,0.289
2025,10,16,3,4,0.034
2025,10,16,3,3,0.3347
2025,10,16,3,5,0.2969
2025,10,16,3,2,0.0673
2025,10,16,3,9,0.157
2025,10,16,3,7,0.095
2025,10,16,3,15,0.0151
2024,6,2,5,7,0.1961
2024,6,2,5,8,0.1262
2024,6,2,5,12,0.17
2024,6,2,5,1,0.0138
2024,6,2,5,11,0.1073
2024,6,2,5,9,0.0573
2024,6,2,5,2,0.071
2024,6,2,5,16,0.2583
2025,10,1,5,3,0.4523
2025,10,1,5,1,0.1541
2025,10,1,5,7,0.0878
2025,10,1,5,15,0.3058
2025,2,14,4,4,0.1956
2025,2,14,4,13,0.1946
2025,2,14,4,14,0.4843
2025,2,14,4,11,0.1255
2025,10,15,3,11,0.1024
2025,10,15,3,9,0.2679
2025,10,15,3,16,0.4643
2025,10,15,3,4,0.0597
2025,10,15,3,10,0.1057
2024,11,8,5,11,0.1546
2024,11,8,5,3,0.1903
2024,11,8,5,1,0.2243
2024,11,8,5,7,0.0323
2024,11,8,5,16,0.3985
2025,4,10,1,12,0.1893
2025,4,10,1,1,0.0196
2025,4,10,1,2,0.1033
2025,4,10,1,4,0.1908
2025,4,10,1,7,0.1638
2025,4,10,1,5,0.033
2025,4,10,1,10,0.1847
2025,4,10,1,8,0.1155
2024,5,8,1,13,0.2251
2024,5,8,1,11,0.1534
2024,5,8,1,16,0.0155
2024,5,8,1,12,0.0041
2024,5,8,1,3,0.21
2024,5,8,1,6,0.1034
2024,5,8,1,14,0.1177
2024,5,8,1,15,0.1708
2025,10,7,5,1,0.2462
2025,10,7,5,4,0.2526
2025,10,7,5,16,0.2068
2025,10,7,5,10,0.02
2025,10,7,5,2,0.1249
2025,10,7,5,5,0.0989
2025,10,7,5,15,0.0506
2025,10,11,4,2,0.4045
2025,10,11,4,4,0.1816
2025,10,11,4,12,0.359
2025,10,11,4,10,0.0549
2024,12,5,1,2,0.2834
2024,12,5,1,9,0.2617
2024,12,5,1,13,0.0799
2024,12,5,1,7,0.2555
2024,12,5,1,11,0.1195
2025,4,16,4,2,0.3091
2025,4,16,4,15,0.2685
2025,4,16,4,11,0.0858
2025,4,16,4,4,0.3366
2025,6,2,1,11,0.0364
2025,6,2,1,3,0.0999
2025,6,2,1,8,0.3292
2025,6,2,1,16,0.0734
2025,6,2,1,1,0.106
2025,6,2,1,2,0.0476
2025,6,2,1,14,0.3075
2025,11,12,1,8,0.3619
2025,11,12,1,9,0.1555
2025,11,12,1,2,0.3603
2025,11,12,1,7,0.1223
2024,9,7,4,8,0.2098
2024,9,7,4,5,0.2974
2024,9,7,4,15,0.1272
2024,9,7,4,10,0.3656
2024,10,5,5,12,0.1505
2024,10,5,5,7,0.3961
2024,10,5,5,15,0.4534
2025,10,13,3,14,0.1807
2025,10,13,3,13,0.1604
2025,10,13,3,3,0.1948
2025,10,13,3,15,0.1258
2025,10,13,3,8,0.0323
2025,10,13,3,1,0.1536
2025,10,13,3,7,0.0544
2025,10,13,3,10,0.098
2024,4,19,3,10,0.11
2024,4,19,3,7,0.2363
2024,4,19,3,9,0.0647
2024,4,19,3,16,0.3028
2024,4,19,3,8,0.0014
2024,4,19,3,2,0.2848
2024,3,10,5,12,0.0688
2024,3,10,5,8,0.2213
2024,3,10,5,7,0.016
2024,3,10,5,14,0.1983
2024,3,10,5,13,0.2224
2024,3,10,5,6,0.0279
2024,3,10,5,16,0.2089
2024,3,10,5,15,0.0364
2024,9,1,1,9,0.2749
2024,9,1,1,13,0.2462
2024,9,1,1,15,0.1427
2024,9,1,1,12,0.0224
2024,9,1,1,6,0.1494
2024,9,1,1,16,0.1644
2025,6,14,4,8,0.2381
2025,6,14,4,16,0.2552
2025,6,14,4,1,0.2632
2025,6,14,4,6,0.2435
2025,12,9,2,15,0.1895
2025,12,9,2,11,0.2994
2025,12,9,2,3,0.2647
2025,12,9,2,5,0.0039
2025,12,9,2,4,0.2425
2024,2,4,5,13,0.0368
2024,2,4,5,7,0.0943
2024,2,4,5,12,0.1529
2024,2,4,5,10,0.1106
2024,2,4,5,2,0.1178
2024,2,4,5,9,0.1959
2024,2,4,5,4,0.1295
2024,2,4,5,15,0.1622
2025,12,11,5,3,0.2211
2025,12,11,5,2,0.0946
2025,12,11,5,11,0.0732
